#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_4234144 flag=1 multi=18.8922 len=6008	0.0000	6008	0.5701	0.0000	0	0	0	0.0000	-1	0.00
k127_4240275 flag=1 multi=17.0000 len=2858	3.7204	2858	0.5728	90.2379	2579	40	42	0.5710	3	3.25
k127_4256783 flag=1 multi=31.0000 len=8795	0.1395	8795	0.5937	6.9471	611	4	6	0.6247	0	0.60
k127_4264528 flag=1 multi=16.0000 len=7879	0.2820	7879	0.6016	15.3573	1210	13	8	0.5881	0	0.76
k127_4271533 flag=1 multi=30.0000 len=4560	0.2680	4560	0.6075	22.3246	1018	5	4	0.6047	0	0.53
k127_4274179 flag=1 multi=13.0000 len=3205	0.1395	3205	0.6197	10.6708	342	2	2	0.6018	0	0.43
k127_4284059 flag=1 multi=44.0000 len=3595	0.1463	3595	0.6064	11.5716	416	1	3	0.5967	0	0.43
k127_4284610 flag=1 multi=29.3915 len=4955	0.0000	4955	0.5814	0.0000	0	0	0	0.0000	-1	0.00
k127_4315371 flag=1 multi=31.0000 len=5189	0.2029	5189	0.5909	14.7042	763	4	6	0.5716	0	0.52
k127_4334848 flag=1 multi=21.0000 len=3937	0.3874	3937	0.6040	12.2428	482	5	11	0.6032	0	1.41
k127_4338165 flag=1 multi=22.9104 len=9456	0.1323	9456	0.5904	8.2382	779	5	6	0.5660	0	0.47
k127_4340861 flag=0 multi=42.0217 len=8329	0.0357	8329	0.6087	3.1096	259	1	2	0.6229	0	0.21
k127_4351038 flag=1 multi=44.0000 len=4344	0.5817	4344	0.5829	28.9825	1259	9	10	0.5895	0	1.07
k127_4351150 flag=1 multi=12.0000 len=5445	0.0000	5445	0.5748	0.0000	0	0	0	0.0000	-1	0.00
k127_4354154 flag=1 multi=16.0000 len=2897	0.0908	2897	0.6051	4.6600	135	1	1	0.6274	0	0.41
k127_4360846 flag=1 multi=29.0000 len=3094	0.0252	3094	0.6238	2.5210	78	1	0	0.7179	0	0.16
k127_4363694 flag=1 multi=11.0000 len=3763	0.1919	3763	0.6115	8.5836	323	3	3	0.6313	0	0.66
k127_4366577 flag=1 multi=12.0000 len=6578	2.0184	6578	0.5801	73.3506	4825	50	51	0.5717	2	1.81
k127_4367565 flag=1 multi=18.0000 len=6954	0.2038	6954	0.5794	14.2508	991	7	6	0.5905	0	0.53
k127_4376431 flag=1 multi=71.0000 len=5449	0.2265	5449	0.5880	11.8737	647	5	5	0.6163	0	0.77
k127_4377533 flag=1 multi=44.0000 len=5292	0.0000	5292	0.5873	0.0000	0	0	0	0.0000	-1	0.00
k127_4377782 flag=1 multi=41.4826 len=4947	0.0805	4947	0.5925	8.0453	398	3	1	0.5603	0	0.27
k127_4380216 flag=1 multi=34.3205 len=2626	0.1679	2626	0.5971	15.6893	412	3	3	0.5941	0	0.40
k127_4401811 flag=1 multi=24.7072 len=3976	3.5933	3976	0.6094	87.3239	3472	54	62	0.5978	3	2.79
k127_4406151 flag=1 multi=65.0000 len=4681	0.1592	4681	0.6007	10.9592	513	3	3	0.5910	0	0.48
k127_4415628 flag=1 multi=17.0000 len=5585	0.0000	5585	0.6168	0.0000	0	0	0	0.0000	-1	0.00
k127_4421766 flag=1 multi=40.0000 len=9306	0.0823	9306	0.6019	6.6731	621	5	2	0.6209	0	0.33
k127_4430860 flag=1 multi=71.0000 len=3143	0.1279	3143	0.5667	6.3952	201	1	2	0.5089	0	0.54
k127_4436211 flag=1 multi=12.0000 len=4366	0.1374	4366	0.5804	10.9940	480	2	3	0.5800	0	0.42
k127_4436983 flag=1 multi=23.0000 len=5617	0.1020	5617	0.5943	6.6228	372	2	2	0.5532	0	0.40
k127_4452589 flag=1 multi=12.0000 len=3982	0.2536	3982	0.6057	18.6087	741	5	5	0.5977	0	0.57
k127_4460735 flag=1 multi=9.0000 len=2649	0.2220	2649	0.5863	11.7403	311	4	4	0.6156	0	0.66
k127_4463405 flag=1 multi=11.0000 len=7734	0.1171	7734	0.5887	9.8914	765	3	5	0.5763	0	0.37
k127_4469877 flag=1 multi=13.0000 len=2580	0.4562	2580	0.5946	9.6124	248	14	2	0.6457	0	2.06
k127_4478282 flag=1 multi=37.0000 len=5507	0.0120	5507	0.6029	1.1985	66	1	0	0.4697	0	0.11
k127_4481933 flag=1 multi=18.0000 len=2738	0.1370	2738	0.6023	9.1308	250	1	2	0.6182	0	0.46
k127_4485920 flag=1 multi=21.0000 len=3862	0.1023	3862	0.5950	5.6189	217	2	2	0.6506	0	0.43
k127_4493729 flag=1 multi=22.0000 len=3666	0.1113	3666	0.6157	10.5019	385	1	4	0.6495	0	0.33
k127_4496694 flag=1 multi=46.0706 len=3043	0.2287	3043	0.5843	15.7739	480	3	3	0.6394	0	0.57
k127_4523429 flag=1 multi=10.0000 len=2719	0.0331	2719	0.5870	3.3100	90	1	0	0.5111	0	0.18
k127_4538411 flag=1 multi=11.0000 len=3206	2.8659	3206	0.5951	78.0724	2503	34	35	0.5786	3	2.16
k127_4541397 flag=1 multi=21.5400 len=2849	0.0000	2849	0.5641	0.0000	0	0	0	0.0000	-1	0.00
k127_4546994 flag=1 multi=13.0000 len=4505	0.0173	4505	0.6255	1.7314	78	1	0	0.5897	0	0.13
k127_4548055 flag=1 multi=27.2481 len=5785	0.1680	5785	0.5933	10.0432	581	3	4	0.5926	0	0.54
k127_4565419 flag=1 multi=11.0000 len=3167	3.1879	3167	0.6012	84.8121	2686	38	41	0.5800	3	2.39
k127_4572295 flag=1 multi=14.0000 len=8403	0.3157	8403	0.5675	17.2795	1452	12	8	0.5870	0	0.86
k127_4576840 flag=1 multi=14.0000 len=4557	0.1369	4557	0.5826	10.0505	458	2	3	0.5670	0	0.44
k127_4601101 flag=1 multi=103.0000 len=3251	0.0000	3251	0.5863	0.0000	0	0	0	0.0000	-1	0.00
k127_4603512 flag=1 multi=14.0000 len=7277	0.1955	7277	0.5931	7.3794	537	6	5	0.5833	0	0.87
k127_4610724 flag=1 multi=16.0000 len=3040	0.6845	3040	0.6036	35.6579	1084	12	8	0.5788	0	1.11
k127_4613859 flag=1 multi=12.0000 len=3033	3.8520	3033	0.5971	92.4167	2803	45	47	0.5818	4	2.43
k127_4618698 flag=1 multi=23.0000 len=3512	0.2679	3512	0.6005	19.1059	671	3	5	0.6095	0	0.61
k127_4620372 flag=1 multi=22.0000 len=2722	0.8016	2722	0.6058	7.9721	217	18	0	0.5596	0	3.38
k127_4621983 flag=1 multi=14.0000 len=2985	0.6027	2985	0.6104	27.8727	832	7	10	0.6174	0	1.10
k127_4628063 flag=1 multi=21.3615 len=8874	0.1249	8874	0.5850	8.2037	728	5	4	0.5836	0	0.44
k127_4644057 flag=1 multi=45.0000 len=3063	0.1130	3063	0.6010	10.9370	335	1	2	0.6225	0	0.33
k127_4644528 flag=1 multi=30.0000 len=4614	0.1883	4614	0.5865	9.3628	432	6	2	0.5995	0	0.63
k127_4660771 flag=1 multi=16.0000 len=6230	0.2128	6230	0.6141	10.8026	673	6	5	0.6196	0	0.65
k127_4662678 flag=1 multi=22.0000 len=5053	0.0291	5053	0.5943	2.9092	147	0	1	0.6054	0	0.17
k127_4669554 flag=1 multi=6.0000 len=4428	0.1883	4428	0.6039	13.0081	576	2	6	0.6504	0	0.52
k127_4672201 flag=1 multi=13.0000 len=2867	4.0848	2867	0.6125	90.2686	2588	44	48	0.5846	4	2.78
k127_4690356 flag=1 multi=10.0000 len=5478	0.0617	5478	0.6156	6.1701	338	0	3	0.5325	0	0.24
k127_4693919 flag=1 multi=10.0000 len=3097	0.6671	3097	0.5902	28.9958	898	7	12	0.5718	0	1.39
k127_4694244 flag=1 multi=53.9185 len=9148	0.4447	9148	0.6025	18.9987	1738	16	20	0.6022	0	1.21
k127_4696816 flag=1 multi=49.0000 len=2730	0.0000	2730	0.5996	0.0000	0	0	0	0.0000	-1	0.00
k127_4721179 flag=1 multi=15.0000 len=2910	3.6110	2910	0.6179	89.3471	2600	44	39	0.5986	3	2.45
k127_4726446 flag=1 multi=13.0000 len=5794	0.3450	5794	0.5904	14.8084	858	7	8	0.6015	0	1.07
k127_4727288 flag=1 multi=8.0000 len=2991	2.4266	2991	0.6095	77.7666	2326	26	26	0.5841	2	2.29
k127_4749821 flag=1 multi=73.0000 len=6067	0.0740	6067	0.6199	5.7030	346	3	2	0.5470	0	0.32
k127_4767748 flag=1 multi=11.0000 len=3767	0.0000	3767	0.5638	0.0000	0	0	0	0.0000	-1	0.00
k127_4785885 flag=1 multi=11.0000 len=3201	0.1884	3201	0.6023	5.1546	165	2	4	0.6070	0	0.86
k127_4788477 flag=1 multi=72.0000 len=4403	0.7736	4403	0.5853	35.9982	1585	9	18	0.5933	0	1.22
k127_4789281 flag=1 multi=18.0000 len=2736	3.2094	2736	0.5947	85.0512	2327	32	33	0.5922	3	2.72
k127_4817686 flag=1 multi=31.2142 len=3264	1.6054	3264	0.5892	51.0723	1667	22	20	0.5938	1	2.28
k127_4820178 flag=1 multi=24.0000 len=2608	0.0000	2608	0.6070	0.0000	0	0	0	0.0000	-1	0.00
k127_4825682 flag=1 multi=45.0000 len=3563	0.1549	3563	0.5995	13.6683	487	2	2	0.6123	0	0.41
k127_4841242 flag=1 multi=33.0000 len=4672	0.0527	4672	0.5788	3.2748	153	1	1	0.6211	0	0.30
k127_4849842 flag=1 multi=72.0000 len=4973	0.0754	4973	0.6043	4.9869	248	2	1	0.5893	0	0.35
k127_4850231 flag=1 multi=18.0000 len=2714	0.1415	2714	0.5951	9.5063	258	1	2	0.6120	0	0.46
k127_4881437 flag=1 multi=17.0000 len=4812	0.0376	4812	0.6189	3.7614	181	1	2	0.6354	0	0.19
k127_4884287 flag=1 multi=15.0000 len=9149	0.3369	9149	0.6016	10.9520	1002	10	16	0.6324	0	1.13
k127_4885531 flag=1 multi=56.0000 len=3196	0.5598	3196	0.5970	18.8986	604	8	5	0.6082	0	1.63
k127_4888377 flag=1 multi=21.0000 len=5683	1.7756	5683	0.5981	15.1153	859	36	49	0.6093	0	4.97
k127_4914258 flag=1 multi=134.0000 len=4486	0.2100	4486	0.6097	13.0629	586	3	4	0.5884	0	0.62
k127_4916792 flag=1 multi=8.0000 len=2750	0.0000	2750	0.5745	0.0000	0	0	0	0.0000	-1	0.00
k127_4919824 flag=1 multi=45.0000 len=5633	0.0863	5633	0.5995	6.6750	376	2	2	0.6016	0	0.34
k127_4924188 flag=1 multi=14.0000 len=3333	0.0870	3333	0.5605	5.1905	173	2	1	0.5605	0	0.40
k127_4949080 flag=1 multi=7.0000 len=3080	0.0360	3080	0.6295	3.6039	111	0	1	0.6306	0	0.19
k127_4950820 flag=1 multi=89.0000 len=3338	0.1471	3338	0.5746	7.6393	255	4	1	0.5052	0	0.57
k127_4952784 flag=1 multi=34.0000 len=6747	0.0550	6747	0.5894	3.4534	233	1	2	0.5795	0	0.30
k127_4962279 flag=1 multi=27.0000 len=3084	0.5616	3084	0.6122	25.5512	788	6	7	0.5436	0	1.18
k127_4967302 flag=1 multi=9.0000 len=3226	0.1082	3226	0.5914	7.5325	243	2	1	0.5767	0	0.40
k127_4977131 flag=1 multi=9.0000 len=3402	0.0000	3402	0.5973	0.0000	0	0	0	0.0000	-1	0.00
k127_4977406 flag=1 multi=23.0000 len=2819	4.3828	2819	0.6140	93.3310	2631	47	49	0.5908	4	2.88
k127_4985851 flag=0 multi=16.0678 len=6792	0.0000	6792	0.6034	0.0000	0	0	0	0.0000	-1	0.00
k127_4990560 flag=1 multi=18.0000 len=3650	0.2507	3650	0.5918	21.2877	777	3	5	0.6124	0	0.51
k127_4994850 flag=1 multi=64.0000 len=2832	0.0812	2832	0.5915	8.1215	230	1	1	0.6478	0	0.27
k127_4995482 flag=1 multi=17.0000 len=3549	1.8284	3549	0.5804	70.8369	2514	26	25	0.5596	2	1.61
k127_4996892 flag=1 multi=48.0000 len=4338	0.7711	4338	0.6056	27.8239	1207	14	11	0.5960	0	1.63
k127_5014548 flag=1 multi=16.0000 len=3644	4.2456	3644	0.5656	42.2887	1541	51	66	0.5673	0	12.65
k127_5017121 flag=1 multi=10.0000 len=2695	3.2753	2695	0.6226	83.1911	2242	36	33	0.5951	3	2.50
k127_5026537 flag=1 multi=15.0000 len=4498	0.0200	4498	0.5771	2.0009	90	1	0	0.6222	0	0.14
k127_5048901 flag=1 multi=24.3488 len=7523	0.1273	7523	0.5718	7.9888	601	4	4	0.5547	0	0.51
k127_5049246 flag=1 multi=34.0000 len=8044	0.0886	8044	0.6070	5.8926	474	4	2	0.5758	0	0.37
k127_5063141 flag=1 multi=21.4124 len=2637	0.1251	2637	0.6162	10.2010	269	2	1	0.5644	0	0.39
k127_5071416 flag=1 multi=17.0000 len=4422	0.1280	4422	0.5778	7.6662	339	2	2	0.5372	0	0.46
k127_5078727 flag=1 multi=8.0000 len=3837	0.0242	3837	0.6067	2.4238	93	1	0	0.6774	0	0.15
k127_5086462 flag=1 multi=33.0000 len=2781	0.0320	2781	0.6012	3.2003	89	0	1	0.6854	0	0.18
k127_5086729 flag=1 multi=34.4219 len=11228	0.0753	11228	0.6079	5.9761	671	2	5	0.6087	0	0.32
k127_5093757 flag=1 multi=27.0000 len=3596	0.6908	3596	0.5834	19.6051	705	11	11	0.6377	0	1.66
k127_5100035 flag=1 multi=22.0000 len=2937	0.0688	2937	0.5955	6.8778	202	0	2	0.6089	0	0.25
k127_5100484 flag=1 multi=29.0000 len=4580	0.0000	4580	0.5849	0.0000	0	0	0	0.0000	-1	0.00
k127_5101728 flag=1 multi=34.0000 len=4798	0.3208	4798	0.5938	8.3576	401	3	11	0.6160	0	1.60
k127_5106429 flag=1 multi=34.0000 len=5151	0.1875	5151	0.5923	11.1046	572	3	6	0.6137	0	0.69
k127_5109603 flag=1 multi=19.0000 len=4241	0.0564	4241	0.5959	3.5841	152	1	1	0.6121	0	0.31
k127_5129401 flag=1 multi=33.9415 len=2965	0.0627	2965	0.5875	2.4283	72	3	0	0.5806	0	0.42
k127_5143034 flag=1 multi=12.0000 len=3130	0.2000	3130	0.5984	14.4089	451	4	2	0.6550	0	0.52
k127_5143040 flag=1 multi=69.0000 len=3610	0.2313	3610	0.5922	14.8199	535	5	3	0.5901	0	0.63
k127_5147291 flag=1 multi=48.0000 len=7276	0.0766	7276	0.6054	5.8411	425	1	3	0.5925	0	0.33
k127_5147479 flag=1 multi=29.0000 len=2944	0.1865	2944	0.6077	8.3899	247	2	2	0.5719	0	0.66
k127_5150907 flag=1 multi=7.0000 len=3607	0.2473	3607	0.6119	16.8838	609	5	5	0.5987	0	0.61
k127_5164537 flag=1 multi=17.0000 len=3902	3.9139	3902	0.6064	87.1604	3401	61	58	0.5789	4	2.67
k127_5169871 flag=1 multi=10.0000 len=6239	0.0773	6239	0.5834	5.6099	350	2	2	0.6411	0	0.34
k127_5171487 flag=1 multi=16.0000 len=11777	0.1313	11777	0.6081	8.3128	979	6	7	0.5932	0	0.46
k127_5173800 flag=1 multi=19.0000 len=3160	0.1851	3160	0.5905	11.7089	370	2	3	0.6207	0	0.54
k127_5176143 flag=1 multi=15.1664 len=5078	0.0833	5078	0.5888	6.1442	312	2	2	0.5851	0	0.35
k127_5178167 flag=1 multi=46.0259 len=2988	0.0000	2988	0.5997	0.0000	0	0	0	0.0000	-1	0.00
k127_5179413 flag=1 multi=30.0000 len=3163	0.1948	3163	0.6048	12.8043	405	2	4	0.6201	0	0.58
k127_5180288 flag=1 multi=33.0000 len=6135	0.0401	6135	0.5915	3.1785	195	2	1	0.5976	0	0.23
k127_5188058 flag=1 multi=35.0000 len=5696	0.0923	5696	0.5994	5.0386	287	2	2	0.5520	0	0.41
k127_5188809 flag=1 multi=7.0000 len=2922	0.1003	2922	0.6088	5.0650	148	1	1	0.5324	0	0.44
k127_5189898 flag=1 multi=7.0000 len=3538	0.1057	3538	0.6032	4.5789	162	2	3	0.5695	0	0.50
k127_5191971 flag=1 multi=12.0000 len=3260	0.1963	3260	0.5963	8.5583	279	6	1	0.5764	0	0.76
k127_5226276 flag=1 multi=29.0000 len=4763	0.1316	4763	0.6143	11.5263	549	2	3	0.5901	0	0.38
k127_5230035 flag=1 multi=9.0000 len=2861	0.0849	2861	0.5959	5.3827	154	3	0	0.5844	0	0.37
k127_5238866 flag=1 multi=12.0000 len=3844	0.2503	3844	0.6085	15.7908	607	4	4	0.5900	0	0.61
k127_5240316 flag=1 multi=34.0000 len=3928	0.0850	3928	0.6039	5.3462	210	2	1	0.5719	0	0.38
k127_5251897 flag=1 multi=11.0000 len=4056	0.5239	4056	0.6156	23.8166	966	9	8	0.6078	0	1.09
k127_5256706 flag=1 multi=10.0000 len=2985	0.0975	2985	0.6151	4.9581	148	1	1	0.6495	0	0.43
k127_5262473 flag=1 multi=160.0000 len=3937	0.1331	3937	0.6137	10.1092	398	3	1	0.5682	0	0.42
k127_5275673 flag=1 multi=20.0000 len=3525	0.5977	3525	0.5938	53.1064	1872	2	2	0.5627	1	0.61
k127_5276889 flag=1 multi=10.0000 len=3654	0.0000	3654	0.5865	0.0000	0	0	0	0.0000	-1	0.00
k127_5277635 flag=1 multi=12.0000 len=3213	0.0000	3213	0.6075	0.0000	0	0	0	0.0000	-1	0.00
k127_5278160 flag=1 multi=38.0000 len=3662	0.2731	3662	0.5969	14.1726	519	4	6	0.6299	0	0.78
k127_5280521 flag=1 multi=17.0000 len=3898	0.1644	3898	0.6070	9.8512	384	3	2	0.5873	0	0.52
k127_5293156 flag=1 multi=68.0000 len=3972	4.1750	3972	0.5997	93.8066	3726	60	61	0.5837	4	2.11
k127_5299887 flag=1 multi=43.0000 len=2623	0.0934	2623	0.5890	5.7568	151	3	1	0.5734	0	0.43
k127_5300554 flag=1 multi=11.0000 len=4341	0.0000	4341	0.5932	0.0000	0	0	0	0.0000	-1	0.00
k127_5302866 flag=1 multi=20.0000 len=3535	0.0829	3535	0.6020	5.1485	182	1	1	0.5398	0	0.37
k127_5305616 flag=1 multi=31.0000 len=4326	0.0319	4326	0.5980	3.1900	138	1	1	0.5652	0	0.18
k127_5308022 flag=1 multi=70.0000 len=2590	4.3575	2590	0.6097	80.3861	2082	42	44	0.5715	4	3.79
k127_5312490 flag=1 multi=189.0000 len=3049	0.0000	3049	0.5907	0.0000	0	0	0	0.0000	-1	0.00
k127_5329639 flag=1 multi=13.0000 len=5776	0.1009	5776	0.5907	7.3753	426	3	2	0.5677	0	0.38
k127_5333968 flag=1 multi=51.4760 len=4934	0.0918	4934	0.6192	6.2424	308	3	2	0.6313	0	0.38
k127_5337946 flag=1 multi=27.0000 len=4301	0.1714	4301	0.6040	12.1135	521	3	2	0.5560	0	0.49
k127_5340488 flag=1 multi=13.0000 len=4418	0.0161	4418	0.5989	1.6071	71	0	1	0.6056	0	0.13
k127_5361674 flag=1 multi=35.0000 len=5540	1.0085	5540	0.5843	31.5884	1750	24	25	0.6174	0	2.17
k127_5364583 flag=1 multi=14.0000 len=3613	0.0385	3613	0.6108	3.8472	139	0	2	0.5899	0	0.19
k127_5374550 flag=1 multi=37.0000 len=6923	0.3708	6923	0.5748	11.7579	814	8	11	0.5608	0	1.21
k127_5396852 flag=1 multi=21.0000 len=5906	0.4345	5906	0.5957	17.7955	1051	13	7	0.5512	0	1.27
k127_5403495 flag=1 multi=16.0000 len=4201	0.3682	4201	0.5987	12.4018	521	6	6	0.5631	0	1.18
k127_5405304 flag=1 multi=37.0000 len=3264	3.6918	3264	0.5821	95.8946	3130	43	46	0.5818	3	2.58
k127_5407104 flag=1 multi=47.7597 len=3797	0.4253	3797	0.5902	26.4156	1003	8	7	0.5558	0	0.75
k127_5413145 flag=1 multi=41.0000 len=5559	0.0000	5559	0.5972	0.0000	0	0	0	0.0000	-1	0.00
k127_5423348 flag=1 multi=31.0000 len=4895	0.3138	4895	0.6123	17.8345	873	8	5	0.6270	0	0.77
k127_5434814 flag=1 multi=10.0000 len=3531	0.0295	3531	0.6248	2.9453	104	1	0	0.5865	0	0.17
k127_5453860 flag=1 multi=32.0000 len=3241	0.2141	3241	0.5859	13.7920	447	3	2	0.6066	0	0.57
k127_5453878 flag=1 multi=12.0000 len=3697	0.3186	3697	0.5867	16.1753	598	6	6	0.5729	0	0.88
k127_5467683 flag=1 multi=47.0000 len=2967	3.7455	2967	0.5989	92.1807	2735	40	43	0.5794	4	2.41
k127_5475250 flag=1 multi=10.0000 len=4450	0.0944	4450	0.6117	6.4944	289	1	2	0.5285	0	0.38
k127_5479892 flag=1 multi=9.0000 len=2835	0.0998	2835	0.5841	5.7848	164	1	1	0.5322	0	0.42
k127_5490465 flag=1 multi=17.0000 len=4140	0.2242	4140	0.5896	12.4638	516	3	6	0.6214	0	0.68
k127_5493483 flag=1 multi=14.0000 len=4539	0.0917	4539	0.5871	7.4466	338	2	1	0.5892	0	0.34
k127_5496220 flag=1 multi=7.0000 len=2539	0.0000	2539	0.6054	0.0000	0	0	0	0.0000	-1	0.00
k127_5496274 flag=1 multi=69.0000 len=3176	4.6222	3176	0.5815	86.2406	2739	67	58	0.5862	3	5.65
k127_5502685 flag=1 multi=78.0000 len=3985	0.9586	3985	0.6043	34.3538	1369	9	20	0.5947	0	1.78
k127_5517983 flag=1 multi=51.0000 len=5344	0.1628	5344	0.5790	7.6347	408	4	4	0.5806	0	0.71
k127_5519517 flag=1 multi=16.0000 len=5303	0.1831	5303	0.6132	13.7281	728	4	5	0.6245	0	0.49
k127_5525145 flag=1 multi=10.0000 len=8892	0.1796	8892	0.5978	7.9622	708	8	8	0.5698	0	0.85
k127_5537324 flag=1 multi=11.0000 len=5354	0.0553	5354	0.5874	4.2585	228	1	1	0.6385	0	0.28
k127_5538992 flag=1 multi=13.0000 len=4651	0.0316	4651	0.5947	3.1606	147	0	1	0.5170	0	0.17
k127_5544281 flag=1 multi=16.9642 len=3703	0.0000	3703	0.5914	0.0000	0	0	0	0.0000	-1	0.00
k127_5549103 flag=1 multi=25.0000 len=2756	0.0000	2756	0.5726	0.0000	0	0	0	0.0000	-1	0.00
k127_5559466 flag=1 multi=21.2979 len=6304	0.7070	6304	0.5812	33.4232	2107	16	19	0.5618	0	1.33
k127_5565389 flag=1 multi=19.0000 len=3997	0.6602	3997	0.5889	13.4851	539	19	6	0.5494	0	2.58
k127_5569118 flag=1 multi=22.0000 len=3707	4.9970	3707	0.6026	99.0828	3673	68	69	0.5883	5	2.68
k127_5572992 flag=1 multi=26.0000 len=4177	3.2684	4177	0.5988	85.8511	3586	51	54	0.5791	3	2.52
k127_5574448 flag=1 multi=43.0000 len=5782	0.0730	5782	0.6043	6.1570	356	1	2	0.5758	0	0.30
k127_5585285 flag=1 multi=39.0000 len=5310	0.0384	5310	0.5872	2.6177	139	1	1	0.5490	0	0.25
k127_5623529 flag=1 multi=20.0000 len=3667	0.3027	3667	0.6038	14.3442	526	5	4	0.6087	0	0.87
k127_5629635 flag=1 multi=6.0000 len=4323	0.0865	4323	0.6142	8.6514	374	2	2	0.5752	0	0.28
k127_5633162 flag=1 multi=30.0000 len=4531	0.3591	4531	0.6016	18.3624	832	7	6	0.5655	0	0.88
k127_5653604 flag=1 multi=21.0000 len=3397	3.5996	3397	0.5979	83.7798	2846	50	46	0.5817	3	3.32
k127_5665193 flag=1 multi=55.0000 len=3748	0.0656	3748	0.6110	6.5635	246	1	1	0.6585	0	0.25
k127_5666537 flag=1 multi=25.0000 len=3446	0.0580	3446	0.5984	5.8038	200	1	2	0.5400	0	0.23
k127_5670171 flag=1 multi=44.0000 len=3960	4.6364	3960	0.5854	87.6515	3471	68	72	0.5751	4	4.03
k127_5681894 flag=1 multi=30.0000 len=4558	0.1659	4558	0.5880	12.3080	561	3	3	0.5913	0	0.47
k127_5683946 flag=1 multi=12.0000 len=3049	0.3067	3049	0.5940	21.7120	662	4	3	0.5861	0	0.63
k127_5686140 flag=0 multi=17.1390 len=6905	0.1467	6905	0.5899	11.7306	810	5	4	0.5698	0	0.43
k127_5705594 flag=1 multi=64.0000 len=4029	0.2249	4029	0.5895	16.9521	683	4	4	0.5622	0	0.53
k127_5711295 flag=1 multi=19.0000 len=8344	0.4268	8344	0.5786	23.5499	1965	12	18	0.5942	0	0.86
k127_5722879 flag=1 multi=17.0000 len=5228	0.0090	5228	0.5851	0.8990	47	0	1	0.5106	0	0.09
k127_5725162 flag=1 multi=16.0000 len=4243	0.1209	4243	0.6088	9.2387	392	2	2	0.6062	0	0.40
k127_5748493 flag=1 multi=11.0000 len=2640	0.2178	2640	0.6322	6.3636	168	1	3	0.5983	0	0.87
k127_5781743 flag=1 multi=53.0000 len=10791	0.2031	10791	0.5880	13.2240	1427	8	11	0.6149	0	0.60
k127_5796328 flag=1 multi=23.0000 len=3787	0.7523	3787	0.6129	27.8849	1056	13	13	0.5696	0	1.50
k127_5796540 flag=1 multi=22.0000 len=4725	0.0538	4725	0.6178	3.9153	185	1	1	0.5354	0	0.28
k127_5807173 flag=1 multi=22.0000 len=4485	0.2132	4485	0.6009	12.7982	574	6	2	0.6121	0	0.61
k127_5807972 flag=1 multi=20.0000 len=2635	0.0000	2635	0.6167	0.0000	0	0	0	0.0000	-1	0.00
k127_5808540 flag=1 multi=53.0000 len=2810	0.0000	2810	0.5964	0.0000	0	0	0	0.0000	-1	0.00
k127_5809252 flag=1 multi=7.0000 len=3861	0.0000	3861	0.5714	0.0000	0	0	0	0.0000	-1	0.00
k127_5811129 flag=1 multi=15.0000 len=3035	0.2949	3035	0.5878	22.8336	693	1	8	0.6075	0	0.60
k127_5813956 flag=1 multi=14.7398 len=2771	0.0000	2771	0.6066	0.0000	0	0	0	0.0000	-1	0.00
k127_5815792 flag=1 multi=18.0000 len=6332	3.5843	6332	0.5944	88.5660	5608	83	90	0.5753	3	2.48
k127_5816163 flag=1 multi=50.0000 len=4634	0.0736	4634	0.5917	3.6254	168	2	1	0.5635	0	0.41
k127_5825352 flag=1 multi=55.0000 len=3947	0.1171	3947	0.5888	7.2460	286	3	2	0.6094	0	0.44
k127_5827125 flag=1 multi=7.0000 len=3859	0.3076	3859	0.5789	18.8132	726	6	5	0.5646	0	0.74
k127_5832877 flag=1 multi=41.0000 len=2551	0.0000	2551	0.6021	0.0000	0	0	0	0.0000	-1	0.00
k127_5834383 flag=0 multi=26.9301 len=3849	1.0327	3849	0.5685	33.0216	1271	13	19	0.5769	0	2.44
k127_5844705 flag=1 multi=11.0000 len=3983	0.1808	3983	0.5908	9.5908	382	6	4	0.6338	0	0.68
k127_5851417 flag=0 multi=72.0000 len=3131	0.0888	3131	0.5925	4.5992	144	1	1	0.5432	0	0.41
k127_5854212 flag=1 multi=14.0000 len=6275	0.0293	6275	0.5806	2.8367	178	1	1	0.5707	0	0.17
k127_5861967 flag=0 multi=11.0146 len=2863	0.0000	2863	0.5634	0.0000	0	0	0	0.0000	-1	0.00
k127_5864605 flag=1 multi=13.0000 len=4460	0.0280	4460	0.6220	2.8027	125	1	0	0.6560	0	0.17
k127_5872572 flag=1 multi=11.0000 len=4276	0.1031	4276	0.5674	4.7474	203	1	3	0.5737	0	0.50
k127_5878102 flag=1 multi=11.0000 len=3594	0.2034	3594	0.6124	13.8008	496	2	6	0.6008	0	0.55
k127_5887654 flag=1 multi=12.7418 len=3721	0.1239	3721	0.5869	8.7880	327	2	2	0.5512	0	0.42
k127_5934341 flag=1 multi=8.0000 len=3337	0.0000	3337	0.6164	0.0000	0	0	0	0.0000	-1	0.00
k127_5938981 flag=1 multi=37.1606 len=3832	0.1268	3832	0.5960	6.6284	254	2	2	0.6029	0	0.50
k127_11111 flag=1 multi=102.7246 len=8821	10.1423	8821	0.6359	99.2518	8755	337	358	0.6113	9	6.20
