#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_822861 flag=1 multi=25.0000 len=2984	0.0000	2984	0.6250	0.0000	0	0	0	0.0000	-1	0.00
k127_835152 flag=1 multi=23.0000 len=5047	0.0971	5047	0.5691	6.5187	329	2	2	0.6323	0	0.39
k127_847328 flag=1 multi=19.5637 len=6135	1.6632	6135	0.6119	28.3619	1740	44	40	0.5978	0	4.47
k127_849231 flag=1 multi=26.9436 len=3919	2.1773	3919	0.5966	46.2363	1812	32	49	0.6012	0	4.92
k127_865291 flag=1 multi=44.0000 len=3132	1.7315	3132	0.6025	72.6054	2274	15	27	0.5925	1	1.55
k127_867471 flag=1 multi=19.0000 len=3640	1.5799	3640	0.6209	26.5385	966	20	32	0.5930	0	3.75
k127_873152 flag=1 multi=55.1827 len=4199	23.9031	4199	0.5863	100.0000	4199	377	377	0.5737	22	10.40
k127_873388 flag=1 multi=13.0000 len=4818	13.5085	4818	0.5936	100.0000	4818	237	247	0.5893	13	5.38
k127_893845 flag=1 multi=21.0000 len=7444	0.0477	7444	0.6198	4.7689	355	1	3	0.6423	0	0.21
k127_894878 flag=1 multi=39.0000 len=2503	0.1802	2503	0.5877	4.6744	117	4	0	0.5403	0	0.82
k127_927589 flag=1 multi=35.8395 len=3928	0.1021	3928	0.5937	6.6701	262	3	2	0.5755	0	0.43
k127_930773 flag=1 multi=15.0000 len=2832	0.0773	2832	0.6081	7.7331	219	1	1	0.6621	0	0.27
k127_936902 flag=1 multi=19.0000 len=4582	0.9105	4582	0.6211	27.8481	1276	18	19	0.6557	0	1.85
k127_939457 flag=0 multi=15.0000 len=6910	0.3676	6910	0.6075	16.6281	1149	7	15	0.6218	0	0.97
k127_943239 flag=1 multi=16.0000 len=3462	0.1635	3462	0.6011	10.6008	367	3	2	0.6378	0	0.54
k127_949537 flag=1 multi=14.0000 len=5005	0.1508	5005	0.5948	10.9491	548	3	5	0.4886	0	0.46
k127_956189 flag=1 multi=56.0000 len=4826	3.4343	4826	0.5903	18.7111	903	59	64	0.5606	0	11.45
k127_970336 flag=1 multi=14.0000 len=4354	0.0000	4354	0.6346	0.0000	0	0	0	0.0000	-1	0.00
k127_977402 flag=1 multi=17.0000 len=5570	1.0566	5570	0.5998	25.0269	1394	18	31	0.5984	0	2.79
k127_983326 flag=1 multi=45.0000 len=4516	0.0000	4516	0.5988	0.0000	0	0	0	0.0000	-1	0.00
k127_985337 flag=1 multi=15.1730 len=2913	0.3244	2913	0.6052	20.4257	595	4	5	0.5788	0	0.71
k127_990816 flag=1 multi=24.0000 len=4908	5.6290	4908	0.6066	59.2502	2908	108	108	0.6006	5	6.20
k127_990938 flag=1 multi=23.8952 len=4957	0.0186	4957	0.6004	1.8560	92	1	1	0.6374	0	0.13
k127_1002782 flag=1 multi=30.0043 len=9369	0.9637	9369	0.6020	27.4522	2572	29	43	0.6003	0	2.83
k127_1009659 flag=1 multi=21.0000 len=3401	16.5866	3401	0.5654	100.0000	3401	204	222	0.5576	15	10.88
k127_1015604 flag=1 multi=48.0000 len=5933	0.8653	5933	0.6039	28.1476	1670	20	22	0.5913	0	1.91
k127_1028851 flag=1 multi=17.0000 len=4104	0.0000	4104	0.5921	0.0000	0	0	0	0.0000	-1	0.00
k127_1037654 flag=0 multi=36.0000 len=4816	0.2498	4816	0.5918	11.7110	564	5	4	0.5486	0	0.79
k127_1043006 flag=1 multi=13.0000 len=3365	2.1816	3365	0.5923	66.9539	2253	32	31	0.6052	1	2.90
k127_1044180 flag=1 multi=15.0000 len=2902	0.6968	2902	0.5927	28.9800	841	8	7	0.5676	0	1.29
k127_1047639 flag=1 multi=234.5372 len=3046	0.0949	3046	0.5890	9.4879	289	1	1	0.5744	0	0.29
k127_1062197 flag=1 multi=10.0000 len=3446	0.9118	3446	0.5842	12.1590	419	15	15	0.7097	0	2.82
k127_1075234 flag=0 multi=47.0018 len=7701	0.7615	7701	0.5867	28.0353	2159	25	22	0.5990	0	1.65
k127_1079546 flag=1 multi=13.0000 len=3194	1.9389	3194	0.6115	48.9668	1564	30	23	0.6320	0	3.07
k127_1088225 flag=1 multi=44.0000 len=4160	0.1036	4160	0.5839	6.9712	290	2	2	0.5684	0	0.43
k127_1096002 flag=1 multi=29.4744 len=3989	5.7568	3989	0.5879	90.8498	3624	76	88	0.5763	5	4.20
k127_1096672 flag=1 multi=15.0000 len=5866	0.2020	5866	0.6101	7.4838	439	3	5	0.5803	0	0.90
k127_1099914 flag=1 multi=29.0000 len=2898	0.8337	2898	0.5773	30.5383	885	9	10	0.5698	0	1.49
k127_1103257 flag=1 multi=13.0000 len=2747	0.0888	2747	0.5996	8.8824	244	0	2	0.5369	0	0.28
k127_1126407 flag=1 multi=21.0000 len=2900	0.2193	2900	0.5993	14.7586	428	2	3	0.6142	0	0.60
k127_1126593 flag=1 multi=11.0000 len=3579	0.7801	3579	0.5965	36.8539	1319	13	11	0.5824	0	1.24
k127_1130602 flag=1 multi=26.0000 len=5571	0.0113	5571	0.6349	1.1309	63	1	0	0.7302	0	0.11
k127_1138674 flag=1 multi=21.0000 len=2973	0.4144	2973	0.5991	22.2671	662	2	12	0.6318	0	0.93
k127_1159184 flag=1 multi=13.0000 len=6158	1.9578	6158	0.5969	62.4391	3845	52	48	0.5895	1	2.27
k127_1169707 flag=1 multi=12.0000 len=2647	1.8629	2647	0.6048	31.5829	836	15	26	0.5974	0	3.89
k127_1174827 flag=1 multi=12.0000 len=3508	6.7625	3508	0.6075	71.5792	2511	84	98	0.6234	2	11.83
k127_1186479 flag=1 multi=13.0000 len=6230	0.1127	6230	0.5913	9.5345	594	2	3	0.5940	0	0.37
k127_1211101 flag=1 multi=23.0000 len=9918	1.1992	9918	0.5908	28.9171	2868	42	57	0.6060	0	2.96
k127_1214765 flag=1 multi=18.0000 len=6785	1.6464	6785	0.5960	34.3257	2329	41	46	0.5800	0	4.06
k127_1224784 flag=1 multi=15.0000 len=3997	0.0490	3997	0.6017	4.9037	196	1	1	0.6071	0	0.22
k127_1234737 flag=1 multi=48.0000 len=6813	0.5334	6813	0.5855	23.2790	1586	13	15	0.6086	0	1.21
k127_1242468 flag=1 multi=17.0000 len=3026	1.0552	3026	0.6021	30.7997	932	9	16	0.6042	0	1.92
k127_1257156 flag=1 multi=22.0000 len=8060	0.1757	8060	0.5991	5.4963	443	5	6	0.6059	0	0.96
k127_1259642 flag=1 multi=38.0000 len=4352	0.4722	4352	0.5790	31.0892	1353	7	8	0.5751	0	0.77
k127_1267271 flag=1 multi=28.0000 len=3182	0.1933	3182	0.5691	7.4167	236	5	1	0.5033	0	0.84
k127_1274765 flag=1 multi=14.0000 len=4103	1.3432	4103	0.5866	28.5645	1172	19	32	0.6082	0	3.01
k127_1274872 flag=1 multi=12.0000 len=4472	18.7791	4472	0.6053	100.0000	4472	311	337	0.5947	17	11.93
k127_1294082 flag=1 multi=48.0000 len=5615	3.0093	5615	0.5988	36.7231	2062	64	73	0.5942	0	6.38
k127_1294420 flag=1 multi=39.0000 len=4094	1.4084	4094	0.5918	33.2682	1362	23	23	0.5948	0	2.52
k127_1295149 flag=1 multi=88.0000 len=4487	18.8625	4487	0.5650	88.1212	3954	312	325	0.5884	8	25.29
k127_1312491 flag=1 multi=18.0000 len=10836	0.5303	10836	0.5944	21.0871	2285	22	23	0.6077	0	1.42
k127_1341670 flag=1 multi=32.9740 len=2584	2.7910	2584	0.6041	36.2616	937	24	36	0.6305	0	6.42
k127_1354610 flag=1 multi=32.0000 len=7226	1.0859	7226	0.6053	30.5286	2206	31	36	0.5931	0	2.23
k127_1354984 flag=1 multi=53.5814 len=8293	0.0696	8293	0.6058	5.6915	472	2	5	0.5685	0	0.30
k127_1362306 flag=1 multi=16.0000 len=7935	1.1795	7935	0.5899	22.4575	1782	38	39	0.6167	0	3.20
k127_1371416 flag=1 multi=31.0000 len=2858	0.0000	2858	0.5969	0.0000	0	0	0	0.0000	-1	0.00
k127_1389632 flag=1 multi=20.0000 len=2804	0.0000	2804	0.6213	0.0000	0	0	0	0.0000	-1	0.00
k127_1395580 flag=1 multi=11.0000 len=2681	0.1104	2681	0.6102	11.0407	296	1	1	0.6182	0	0.31
k127_1399605 flag=1 multi=18.0000 len=2741	0.1295	2741	0.5896	12.9515	355	2	1	0.5870	0	0.34
k127_1422182 flag=1 multi=25.0000 len=7198	0.1966	7198	0.5886	9.8083	706	3	8	0.6028	0	0.69
k127_1423788 flag=1 multi=45.0000 len=4925	5.8296	4925	0.5955	67.8985	3344	99	120	0.5955	3	6.95
k127_1431664 flag=1 multi=39.0000 len=4160	0.5755	4160	0.6094	13.8462	576	7	11	0.6261	0	1.81
k127_1443653 flag=1 multi=18.0000 len=8384	0.4554	8384	0.5835	23.5926	1978	16	15	0.5830	0	1.00
k127_1444117 flag=1 multi=13.8747 len=5444	1.9183	5444	0.5863	35.4702	1931	33	47	0.5904	0	4.15
k127_1447100 flag=1 multi=21.0000 len=7737	2.0885	7737	0.6020	35.0394	2711	63	73	0.5863	0	4.99
k127_1452783 flag=1 multi=41.0657 len=3659	0.2569	3659	0.5952	9.9481	364	5	3	0.5720	0	0.89
k127_1468597 flag=1 multi=32.8477 len=15495	2.3605	15495	0.6048	24.2530	3758	137	142	0.5894	0	5.87
k127_1468753 flag=1 multi=46.0000 len=4187	8.4727	4187	0.6186	100.0000	4187	143	145	0.6022	8	3.68
k127_1470600 flag=1 multi=16.7887 len=2882	1.6659	2882	0.6017	43.0257	1240	19	26	0.5663	0	3.47
k127_1486822 flag=1 multi=45.0000 len=4453	0.5318	4453	0.5744	18.1451	808	7	11	0.5873	0	1.41
k127_1492958 flag=1 multi=23.0000 len=3877	1.9059	3877	0.5927	34.0212	1319	22	36	0.5702	0	3.91
k127_1493660 flag=1 multi=17.0000 len=6321	1.3851	6321	0.5942	53.8839	3406	29	36	0.5971	1	1.97
k127_1501764 flag=1 multi=37.0000 len=3985	0.5026	3985	0.5832	20.1506	803	10	7	0.6011	0	1.42
k127_1515332 flag=1 multi=19.0000 len=4518	0.2154	4518	0.5848	12.6383	571	4	3	0.6134	0	0.62
k127_1529392 flag=1 multi=29.0000 len=3580	13.7285	3580	0.5978	100.0000	3580	184	184	0.5890	13	4.46
k127_1531432 flag=1 multi=10.0000 len=3559	15.8359	3559	0.6075	100.0000	3559	203	241	0.6051	13	10.29
k127_1555027 flag=1 multi=23.0000 len=5569	0.2909	5569	0.5809	12.0309	670	5	9	0.5507	0	0.93
k127_1597960 flag=1 multi=19.3557 len=6328	0.2954	6328	0.5839	17.6833	1119	6	11	0.5842	0	0.75
k127_1626956 flag=1 multi=39.0000 len=5328	1.0343	5328	0.6023	36.8806	1965	20	26	0.6158	0	1.97
k127_1633247 flag=1 multi=9.0000 len=2697	10.5488	2697	0.6151	100.0000	2697	110	109	0.6052	9	5.56
k127_1656531 flag=1 multi=25.0000 len=3277	0.0449	3277	0.5847	4.4858	147	0	1	0.5306	0	0.21
k127_1660210 flag=1 multi=15.0000 len=5406	0.0903	5406	0.6067	5.6974	308	3	2	0.6115	0	0.39
k127_1661050 flag=1 multi=43.0000 len=3685	0.0532	3685	0.5981	4.5047	166	2	1	0.5306	0	0.26
k127_1664573 flag=1 multi=20.0000 len=11970	17.5278	11970	0.5879	100.0000	11970	788	790	0.5774	16	8.94
k127_1673837 flag=1 multi=83.0000 len=5563	0.0777	5563	0.6150	6.3095	351	1	3	0.6258	0	0.32
k127_1706518 flag=1 multi=18.0000 len=4274	1.1423	4274	0.5856	23.1633	990	17	20	0.5584	0	3.24
k127_1717156 flag=1 multi=17.0000 len=3520	2.9688	3520	0.6037	36.9318	1300	39	46	0.6017	0	5.72
k127_1737307 flag=1 multi=57.0000 len=4005	0.2674	4005	0.5928	9.0886	364	6	2	0.6048	0	0.93
k127_1744480 flag=1 multi=13.0000 len=3526	0.0128	3526	0.5848	1.2762	45	0	1	0.5111	0	0.11
k127_1752490 flag=1 multi=13.0000 len=2562	0.4789	2562	0.6073	22.7166	582	4	5	0.5929	0	0.97
k127_1752990 flag=1 multi=20.0000 len=3301	0.0000	3301	0.6074	0.0000	0	0	0	0.0000	-1	0.00
k127_1755101 flag=1 multi=18.0000 len=4707	0.1117	4707	0.6010	8.9866	423	4	3	0.6293	0	0.38
k127_1767589 flag=1 multi=73.0000 len=4465	0.2517	4465	0.6148	11.2206	501	4	5	0.5801	0	0.80
k127_1776182 flag=0 multi=21.0054 len=6652	5.4107	6652	0.5795	37.6879	2507	132	150	0.5879	0	10.55
k127_1780181 flag=1 multi=40.0000 len=3206	0.2851	3206	0.5942	11.1978	359	3	4	0.5667	0	0.89
k127_1786433 flag=1 multi=55.0000 len=8840	0.0148	8840	0.6075	1.4819	131	2	0	0.6466	0	0.12
k127_1789346 flag=1 multi=31.0000 len=5320	25.7355	5320	0.5848	100.0000	5320	490	535	0.5928	17	34.14
k127_1797598 flag=1 multi=57.0000 len=4417	1.0790	4417	0.5891	30.8580	1363	21	21	0.5966	0	2.51
k127_1808018 flag=1 multi=18.0000 len=8612	0.4628	8612	0.5779	12.3316	1062	20	14	0.5794	0	2.24
k127_1811623 flag=1 multi=23.0000 len=8278	1.3995	8278	0.5766	30.4784	2523	46	52	0.5844	0	3.33
k127_1813337 flag=1 multi=15.0000 len=3451	0.1037	3451	0.5888	10.3738	358	2	1	0.6173	0	0.30
k127_1822060 flag=1 multi=30.1536 len=3806	6.3529	3806	0.5751	78.8755	3002	91	96	0.5816	3	11.66
k127_1832802 flag=1 multi=29.0000 len=3704	0.2743	3704	0.6061	11.1501	413	5	5	0.6043	0	1.04
k127_1840112 flag=1 multi=20.0000 len=9374	4.9466	9374	0.5713	75.6134	7088	170	199	0.5861	2	7.51
k127_1847070 flag=1 multi=20.0000 len=3588	0.0000	3588	0.5814	0.0000	0	0	0	0.0000	-1	0.00
k127_1860935 flag=1 multi=12.0000 len=3000	0.4803	3000	0.6227	20.7333	622	7	6	0.6424	0	1.21
k127_1862250 flag=1 multi=15.4404 len=6994	0.1480	6994	0.5849	9.1364	639	3	6	0.6116	0	0.53
k127_1866820 flag=1 multi=13.0000 len=3141	0.3196	3141	0.5788	21.9994	691	3	4	0.5745	0	0.65
k127_1871341 flag=1 multi=21.0000 len=8796	0.0899	8796	0.5956	3.7176	327	2	4	0.5215	0	0.54
k127_1871647 flag=1 multi=18.0000 len=5462	0.3455	5462	0.6044	16.7521	915	8	8	0.5876	0	0.93
k127_1876269 flag=1 multi=15.0000 len=2696	0.0215	2696	0.5924	2.1513	58	0	1	0.7241	0	0.15
k127_1877561 flag=1 multi=44.1519 len=6512	1.5241	6512	0.6032	22.6658	1476	36	40	0.6209	0	5.33
k127_1880411 flag=1 multi=33.0000 len=4466	1.5325	4466	0.5768	21.0255	939	25	27	0.5655	0	4.66
k127_1882420 flag=1 multi=40.0000 len=6660	0.9509	6660	0.6153	32.7327	2180	28	25	0.5972	0	1.90
k127_1883894 flag=1 multi=19.0000 len=6131	1.1556	6131	0.5621	19.8499	1217	25	31	0.5935	0	3.42
k127_1884709 flag=1 multi=48.0000 len=4075	4.4773	4075	0.5973	31.8037	1296	66	79	0.5840	0	8.24
k127_1888043 flag=1 multi=60.0000 len=3680	0.8755	3680	0.6160	18.9402	697	12	14	0.6187	0	2.67
k127_1892149 flag=1 multi=16.0000 len=4993	0.6932	4993	0.6056	35.3695	1766	10	21	0.5934	0	1.15
k127_1900097 flag=1 multi=52.0000 len=6925	0.1720	6925	0.6007	8.7365	605	6	4	0.6348	0	0.67
k127_1900433 flag=1 multi=16.0000 len=2954	0.5731	2954	0.6053	27.8605	823	6	7	0.6027	0	1.06
k127_1907263 flag=1 multi=23.0000 len=9350	0.9583	9350	0.5911	29.3155	2741	33	40	0.5901	0	1.94
k127_1918889 flag=1 multi=31.0000 len=8400	0.0169	8400	0.6018	1.6905	142	1	0	0.6419	0	0.13
k127_1945839 flag=1 multi=42.0000 len=4421	1.1393	4421	0.5890	52.5673	2324	25	21	0.5992	1	1.49
k127_1968191 flag=1 multi=44.0000 len=5906	1.2538	5906	0.6246	46.6475	2755	24	32	0.6069	0	2.19
k127_2009568 flag=1 multi=14.0000 len=2862	12.1083	2862	0.6052	100.0000	2862	132	142	0.5977	11	6.88
k127_2012169 flag=1 multi=26.0000 len=10696	0.3589	10696	0.6007	12.8927	1379	13	16	0.6010	0	1.37
k127_2018518 flag=1 multi=17.0000 len=8529	0.0891	8529	0.5783	6.4838	553	2	5	0.5921	0	0.37
k127_2020496 flag=1 multi=18.0000 len=5235	0.6674	5235	0.6025	25.6543	1343	15	14	0.6199	0	1.33
k127_2027112 flag=0 multi=71.9945 len=3206	0.7539	3206	0.5820	29.2265	937	11	11	0.6003	0	1.47
k127_2032445 flag=1 multi=16.0000 len=2931	10.8308	2931	0.6162	100.0000	2931	120	120	0.5829	10	4.77
k127_2036832 flag=1 multi=17.0000 len=3131	0.2086	3131	0.6001	12.4561	390	3	2	0.5716	0	0.62
k127_2042505 flag=1 multi=34.0000 len=3807	0.0533	3807	0.5955	3.2046	122	1	1	0.5665	0	0.30
k127_2046549 flag=1 multi=49.0000 len=3445	0.7144	3445	0.6064	28.5341	983	7	11	0.6186	0	1.43
k127_2047581 flag=1 multi=9.0000 len=4505	0.1767	4505	0.6091	8.2575	372	4	4	0.5872	0	0.78
k127_2048915 flag=1 multi=14.0000 len=3707	0.7308	3707	0.6137	12.9755	481	11	13	0.6047	0	2.19
k127_2065267 flag=1 multi=75.0000 len=4000	0.8695	4000	0.6283	28.9250	1157	8	19	0.6246	0	1.64
k127_2066175 flag=1 multi=37.0000 len=4645	0.8650	4645	0.5907	30.2045	1403	13	25	0.6363	0	2.44
k127_2068644 flag=1 multi=19.0000 len=4675	0.0000	4675	0.5981	0.0000	0	0	0	0.0000	-1	0.00
k127_2076652 flag=1 multi=13.0000 len=3257	1.6531	3257	0.5800	38.1640	1243	17	29	0.6204	0	3.16
k127_2102600 flag=1 multi=31.0000 len=5865	3.1238	5865	0.5935	33.6573	1974	65	73	0.5896	0	6.45
k127_2115805 flag=1 multi=13.0000 len=3915	0.4557	3915	0.6066	18.9017	740	6	7	0.5883	0	1.28
k127_2131370 flag=1 multi=14.0000 len=7354	1.2287	7354	0.6013	31.9146	2347	27	45	0.6109	0	3.00
k127_2137275 flag=1 multi=66.0000 len=4655	1.8844	4655	0.5994	65.2417	3037	31	36	0.5856	1	2.43
k127_2178942 flag=0 multi=14.0000 len=4927	0.0958	4927	0.5969	5.8047	286	1	4	0.6674	0	0.42
k127_2179614 flag=1 multi=20.0000 len=8404	0.1671	8404	0.5791	9.4241	792	5	6	0.5321	0	0.57
k127_2179900 flag=1 multi=15.0000 len=5224	0.1087	5224	0.5827	8.9969	470	3	2	0.6198	0	0.37
k127_2196012 flag=0 multi=23.0444 len=4564	2.2730	4564	0.5738	38.7599	1769	39	44	0.6082	0	4.71
k127_2199206 flag=1 multi=9.0000 len=3157	1.9411	3157	0.6037	52.8983	1670	18	26	0.6019	1	3.06
k127_2206673 flag=1 multi=46.0000 len=4608	12.4351	4608	0.5946	100.0000	4608	219	224	0.5865	12	4.88
k127_2207365 flag=1 multi=20.0000 len=3592	0.0409	3592	0.5955	4.0924	147	1	0	0.6122	0	0.20
k127_2218156 flag=1 multi=51.0000 len=3432	4.8022	3432	0.5842	55.9441	1920	61	73	0.5990	1	6.67
k127_2272689 flag=1 multi=14.0000 len=7768	2.4640	7768	0.5911	44.1169	3427	72	77	0.5932	0	4.84
k127_2273795 flag=1 multi=17.0000 len=2961	0.0000	2961	0.6045	0.0000	0	0	0	0.0000	-1	0.00
k127_2275018 flag=1 multi=9.0000 len=2976	11.5507	2976	0.6102	100.0000	2976	127	134	0.5981	11	5.22
k127_2282699 flag=1 multi=14.0000 len=2565	0.2121	2565	0.5961	17.5049	449	2	3	0.6324	0	0.49
k127_2284545 flag=1 multi=18.0000 len=9801	2.1601	9801	0.6001	28.6705	2810	86	88	0.5925	0	4.78
k127_2288650 flag=1 multi=73.9055 len=4125	0.6361	4125	0.5968	28.3152	1168	9	10	0.5958	0	1.20
k127_2315460 flag=1 multi=45.7192 len=13020	5.8272	13020	0.6006	65.8833	8578	249	289	0.5888	2	8.48
k127_2321674 flag=1 multi=111.0000 len=3241	0.5637	3241	0.5940	35.6063	1154	5	11	0.5955	0	0.88
k127_2327448 flag=1 multi=16.0000 len=6680	0.2112	6680	0.5900	10.6737	713	3	8	0.5748	0	0.69
k127_2352061 flag=1 multi=68.0000 len=3453	1.7147	3453	0.5966	38.1987	1319	22	25	0.5896	0	3.03
k127_2369306 flag=1 multi=45.0000 len=6635	0.0689	6635	0.5718	5.0188	333	0	5	0.5758	0	0.34
k127_2370390 flag=1 multi=30.0000 len=3596	5.5770	3596	0.6190	36.4850	1312	73	85	0.5867	0	12.57
k127_2379291 flag=1 multi=26.0000 len=4029	1.8995	4029	0.5862	25.0931	1011	29	36	0.6283	0	5.12
k127_2380542 flag=1 multi=29.0000 len=10511	0.0603	10511	0.5919	3.9102	411	3	3	0.6088	0	0.33
k127_2388196 flag=1 multi=21.0000 len=2772	0.2991	2772	0.6010	14.6825	407	3	3	0.5630	0	0.90
k127_2396812 flag=1 multi=69.0000 len=3256	0.3587	3256	0.6053	15.6327	509	4	7	0.6404	0	1.05
k127_2398597 flag=1 multi=32.0000 len=5176	0.7328	5176	0.5777	31.2210	1616	14	14	0.5972	0	1.85
k127_2400835 flag=1 multi=18.0000 len=4408	0.0113	4408	0.5724	1.1343	50	0	1	0.6800	0	0.11
k127_2402966 flag=1 multi=25.0000 len=3543	0.0000	3543	0.6252	0.0000	0	0	0	0.0000	-1	0.00
k127_2409085 flag=1 multi=30.0000 len=3097	0.4120	3097	0.6080	16.8873	523	3	7	0.6442	0	0.97
k127_2409120 flag=1 multi=26.0000 len=2888	2.2725	2888	0.6250	53.6011	1548	26	26	0.6103	1	3.43
k127_2430757 flag=1 multi=12.0000 len=2707	0.0477	2707	0.5948	4.7654	129	1	1	0.6349	0	0.21
k127_2437341 flag=1 multi=72.0000 len=4356	1.5106	4356	0.5927	44.9265	1957	25	28	0.5660	0	3.25
k127_2445899 flag=1 multi=16.0000 len=5065	0.1074	5065	0.5747	8.1343	412	2	3	0.5349	0	0.38
k127_2456098 flag=1 multi=16.0000 len=2840	0.0000	2840	0.5722	0.0000	0	0	0	0.0000	-1	0.00
k127_2458783 flag=1 multi=49.0000 len=5797	0.1849	5797	0.5825	10.6434	617	4	5	0.5934	0	0.59
k127_2471481 flag=1 multi=17.0000 len=9016	0.9353	9016	0.6069	24.8669	2242	33	36	0.6048	0	2.52
k127_2491814 flag=1 multi=50.0000 len=4269	0.0000	4269	0.6191	0.0000	0	0	0	0.0000	-1	0.00
k127_2501162 flag=1 multi=16.0000 len=3409	0.3300	3409	0.5999	17.8351	608	7	3	0.6107	0	0.86
k127_2504143 flag=1 multi=9.0000 len=2903	0.0479	2903	0.6045	4.7882	139	1	1	0.6619	0	0.21
k127_2509718 flag=1 multi=21.0000 len=5723	4.5398	5723	0.6035	44.5920	2552	108	98	0.6043	0	9.82
k127_2520719 flag=1 multi=13.0000 len=3763	0.1262	3763	0.6213	8.0521	303	2	2	0.5816	0	0.47
k127_2531336 flag=1 multi=28.0000 len=18455	0.2500	18455	0.5865	9.1520	1689	20	17	0.5869	0	1.21
k127_2536469 flag=1 multi=23.0000 len=5267	0.2434	5267	0.6129	17.4293	918	5	8	0.6233	0	0.59
k127_2553076 flag=1 multi=13.0000 len=3239	0.0420	3239	0.6110	4.1988	136	0	1	0.5809	0	0.20
k127_2558647 flag=1 multi=33.0000 len=6405	0.9174	6405	0.5986	7.6659	491	14	32	0.5749	0	4.78
k127_2571378 flag=1 multi=46.0000 len=8438	2.5154	8438	0.5946	26.2266	2213	79	97	0.6079	0	7.81
k127_2602626 flag=1 multi=26.0000 len=3224	0.8254	3224	0.5921	12.9653	418	9	12	0.5895	0	2.67
k127_2606954 flag=1 multi=24.0000 len=5141	1.2463	5141	0.5983	30.7333	1580	29	26	0.5995	0	2.69
k127_2625258 flag=1 multi=46.0000 len=2643	28.7756	2643	0.5789	100.0000	2643	285	301	0.5906	25	17.37
k127_2633608 flag=1 multi=16.0000 len=4519	2.1788	4519	0.6096	54.1049	2445	38	44	0.5932	1	3.36
k127_2635284 flag=1 multi=19.0000 len=2653	0.7282	2653	0.5937	45.6464	1211	4	13	0.5922	0	0.96
k127_2635884 flag=1 multi=67.5649 len=4632	0.7001	4632	0.5846	14.8964	690	13	13	0.5624	0	2.52
k127_2641890 flag=1 multi=12.0000 len=3271	0.2317	3271	0.6191	8.8046	288	3	3	0.6072	0	0.90
k127_2661751 flag=1 multi=15.0000 len=3473	0.1411	3473	0.6119	9.9626	346	2	2	0.6232	0	0.45
k127_2665364 flag=1 multi=26.0000 len=5402	0.2962	5402	0.5889	17.3825	939	6	8	0.5722	0	0.81
k127_2673985 flag=1 multi=25.0000 len=7706	1.7259	7706	0.6171	38.3987	2959	48	60	0.6252	0	4.08
k127_2678508 flag=1 multi=15.0000 len=4704	0.3148	4704	0.6093	21.3648	1005	5	6	0.6009	0	0.69
k127_2678990 flag=1 multi=13.0000 len=4538	5.0170	4538	0.5840	75.4958	3426	84	101	0.5941	3	6.42
k127_2679230 flag=1 multi=17.0000 len=3240	2.1818	3240	0.6105	46.9444	1521	35	27	0.6420	0	3.59
k127_2690266 flag=1 multi=22.2358 len=2519	0.0000	2519	0.6249	0.0000	0	0	0	0.0000	-1	0.00
k127_2699636 flag=1 multi=59.0000 len=3790	0.0691	3790	0.5918	6.9129	262	3	0	0.5802	0	0.25
k127_2715306 flag=1 multi=18.0000 len=4917	21.6471	4917	0.5847	100.0000	4917	399	400	0.5711	18	14.76
k127_2720792 flag=1 multi=105.0000 len=2718	5.3550	2718	0.5982	63.2818	1720	57	53	0.5561	1	10.21
k127_2747425 flag=1 multi=26.0000 len=5333	28.4260	5333	0.5914	100.0000	5333	520	541	0.5826	32	15.28
k127_2766520 flag=1 multi=15.0000 len=3516	0.1007	3516	0.5958	4.5506	160	2	1	0.5960	0	0.48
k127_2773045 flag=1 multi=16.0000 len=3172	0.3793	3172	0.6116	20.2396	642	5	5	0.5870	0	1.00
k127_2773434 flag=1 multi=45.0000 len=4743	0.0932	4743	0.5910	4.0692	193	1	2	0.5882	0	0.48
k127_2775857 flag=1 multi=18.0000 len=5493	0.2865	5493	0.5973	10.5407	579	5	7	0.5888	0	1.04
k127_2777521 flag=1 multi=29.0000 len=2924	0.0000	2924	0.6057	0.0000	0	0	0	0.0000	-1	0.00
k127_2793341 flag=1 multi=34.0000 len=4615	1.2533	4615	0.5827	14.5179	670	20	26	0.5700	0	4.68
k127_2795078 flag=1 multi=23.0000 len=7767	0.3842	7767	0.5917	23.4968	1825	9	16	0.5620	0	0.79
k127_2796664 flag=1 multi=22.4474 len=6273	4.4282	6273	0.5994	36.4897	2289	96	123	0.6066	0	11.68
k127_2798800 flag=1 multi=27.0000 len=5343	0.1376	5343	0.6036	9.5078	508	2	4	0.6313	0	0.45
k127_2839374 flag=1 multi=65.0000 len=6913	0.5623	6913	0.5751	19.5429	1351	19	17	0.5492	0	1.65
k127_2841372 flag=0 multi=95.0000 len=3827	2.9616	3827	0.5963	46.4071	1776	42	54	0.5715	0	5.72
k127_2847697 flag=1 multi=15.0000 len=3128	0.7542	3128	0.6017	30.3389	949	9	11	0.5864	0	1.53
k127_2861758 flag=1 multi=63.0000 len=2770	1.5542	2770	0.5982	31.3357	868	18	17	0.5868	0	3.00
k127_2884322 flag=1 multi=25.0000 len=5017	0.7341	5017	0.5691	22.1048	1109	8	21	0.5851	0	1.84
