#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_19753 flag=1 multi=30.0000 len=7136	0.1265	7136	0.6002	7.9176	565	4	3	0.5277	0	0.48
k127_27668 flag=1 multi=9.0000 len=2754	0.0272	2754	0.6296	2.7233	75	1	0	0.5584	0	0.16
k127_32134 flag=1 multi=20.0000 len=5960	0.0193	5960	0.6030	1.9295	115	0	2	0.6000	0	0.14
k127_34035 flag=1 multi=35.0000 len=2593	2.5172	2593	0.5731	74.0455	1920	25	26	0.5504	2	2.11
k127_37768 flag=1 multi=13.0000 len=2951	0.3911	2951	0.5961	6.4724	191	6	4	0.7409	0	1.70
k127_42358 flag=1 multi=58.0000 len=2526	1.9600	2526	0.6081	59.1053	1493	23	21	0.6382	1	2.82
k127_43017 flag=1 multi=16.0000 len=2872	1.0808	2872	0.5794	48.5028	1393	11	14	0.5694	0	1.40
k127_46386 flag=1 multi=80.0000 len=8955	0.0765	8955	0.6080	5.0698	454	2	3	0.5626	0	0.35
k127_55624 flag=1 multi=18.0952 len=3550	0.3042	3550	0.5907	16.6479	591	2	8	0.6182	0	0.84
k127_58338 flag=1 multi=29.0000 len=5624	0.2292	5624	0.5884	16.3407	919	5	6	0.6308	0	0.61
k127_67763 flag=1 multi=14.0000 len=4188	0.0938	4188	0.5900	9.3840	393	2	1	0.6132	0	0.29
k127_84663 flag=1 multi=7.9650 len=2928	0.0000	2928	0.6103	0.0000	0	0	0	0.0000	-1	0.00
k127_89081 flag=1 multi=32.0000 len=4681	0.5403	4681	0.5834	23.9906	1123	9	13	0.5799	0	1.40
k127_92722 flag=1 multi=10.0000 len=2509	0.0000	2509	0.6086	0.0000	0	0	0	0.0000	-1	0.00
k127_97062 flag=1 multi=13.0000 len=2840	0.0000	2840	0.6007	0.0000	0	0	0	0.0000	-1	0.00
k127_97280 flag=1 multi=15.0000 len=3070	0.1065	3070	0.5896	8.0782	248	1	2	0.5474	0	0.38
k127_110421 flag=1 multi=15.0000 len=3119	0.4764	3119	0.6156	26.9317	840	6	8	0.6485	0	0.99
k127_141205 flag=1 multi=14.0000 len=4653	0.3724	4653	0.5831	20.2665	943	7	7	0.6001	0	0.86
k127_144452 flag=1 multi=21.1084 len=3338	0.1004	3338	0.5698	6.0515	202	1	2	0.5701	0	0.41
k127_151300 flag=1 multi=19.0000 len=3287	0.0870	3287	0.5987	5.0502	166	1	1	0.5548	0	0.39
k127_160494 flag=1 multi=10.0000 len=5675	0.1230	5675	0.5963	6.4846	368	3	3	0.5866	0	0.50
k127_162745 flag=1 multi=28.0000 len=7106	0.4921	7106	0.5892	21.9533	1560	12	22	0.5951	0	1.22
k127_165378 flag=1 multi=36.0000 len=4811	0.0000	4811	0.5959	0.0000	0	0	0	0.0000	-1	0.00
k127_174976 flag=1 multi=6.0000 len=3225	0.0000	3225	0.5752	0.0000	0	0	0	0.0000	-1	0.00
k127_182524 flag=1 multi=11.0000 len=3425	1.9796	3425	0.6038	72.4380	2481	27	28	0.5904	2	1.79
k127_196723 flag=1 multi=24.0000 len=2642	1.7407	2642	0.5995	96.3285	2545	17	3	0.5340	1	3.10
k127_216371 flag=1 multi=19.0000 len=5194	1.7231	5194	0.5789	53.1575	2761	33	42	0.5845	1	2.61
k127_220665 flag=1 multi=9.0000 len=3634	0.0209	3634	0.5949	2.0914	76	1	0	0.7105	0	0.14
k127_220909 flag=1 multi=12.0000 len=3390	0.2844	3390	0.6021	17.9056	607	5	4	0.5871	0	0.64
k127_233659 flag=1 multi=8.0000 len=5626	0.6100	5626	0.5988	19.1255	1076	14	15	0.6100	0	1.60
k127_240652 flag=1 multi=28.0000 len=3459	0.0000	3459	0.6103	0.0000	0	0	0	0.0000	-1	0.00
k127_244392 flag=1 multi=13.0000 len=5329	0.0225	5329	0.6044	2.2518	120	0	1	0.6239	0	0.15
k127_250107 flag=1 multi=21.0000 len=3195	0.0970	3195	0.5950	6.5415	209	1	2	0.5581	0	0.39
k127_258643 flag=1 multi=10.0000 len=3248	0.0000	3248	0.5868	0.0000	0	0	0	0.0000	-1	0.00
k127_258757 flag=1 multi=15.0000 len=3296	2.2454	3296	0.5755	79.5813	2623	31	28	0.5744	2	2.28
k127_263388 flag=1 multi=109.0000 len=2825	1.0071	2825	0.6053	18.0177	509	11	12	0.6109	0	2.65
k127_268438 flag=1 multi=14.0000 len=3524	0.0000	3524	0.6030	0.0000	0	0	0	0.0000	-1	0.00
k127_268884 flag=1 multi=11.0000 len=3233	0.4534	3233	0.6032	16.7955	543	7	5	0.5987	0	1.10
k127_269651 flag=1 multi=19.0000 len=3461	0.0298	3461	0.6065	2.9760	103	1	1	0.6214	0	0.17
k127_274410 flag=1 multi=11.0000 len=3049	0.1604	3049	0.5726	12.1023	369	2	2	0.5174	0	0.46
k127_282609 flag=1 multi=16.0000 len=9989	0.0224	9989	0.6061	2.2425	224	1	2	0.6071	0	0.15
k127_296348 flag=1 multi=27.9421 len=5255	0.0000	5255	0.5909	0.0000	0	0	0	0.0000	-1	0.00
k127_297002 flag=1 multi=9.0000 len=3462	2.6141	3462	0.5852	82.4668	2855	36	38	0.5653	2	2.07
k127_298417 flag=1 multi=27.0000 len=3667	0.1014	3667	0.5950	6.4903	238	1	2	0.5538	0	0.41
k127_307459 flag=1 multi=19.0000 len=4158	0.0553	4158	0.5955	5.5315	230	2	0	0.5565	0	0.23
k127_311068 flag=1 multi=19.0000 len=4180	0.1981	4180	0.5876	15.6220	653	4	3	0.5935	0	0.49
k127_326897 flag=1 multi=24.0000 len=6748	0.2576	6748	0.5901	14.4191	973	5	13	0.5999	0	0.81
k127_328044 flag=0 multi=12.9705 len=4190	0.1198	4190	0.6038	7.3508	308	3	2	0.5949	0	0.48
k127_337831 flag=1 multi=8.0000 len=3476	0.0000	3476	0.6197	0.0000	0	0	0	0.0000	-1	0.00
k127_339909 flag=1 multi=12.0000 len=6917	0.0824	6917	0.6036	4.6407	321	2	4	0.5759	0	0.40
k127_344685 flag=1 multi=11.0000 len=3046	0.5295	3046	0.5923	19.7636	602	7	7	0.5534	0	1.29
k127_349018 flag=1 multi=26.0000 len=4693	0.0307	4693	0.6092	3.0684	144	1	1	0.5903	0	0.17
k127_368085 flag=1 multi=80.0000 len=2581	0.0000	2581	0.6133	0.0000	0	0	0	0.0000	-1	0.00
k127_372739 flag=1 multi=54.0000 len=2743	1.6901	2743	0.5935	25.2643	693	18	22	0.5930	0	3.53
k127_373201 flag=1 multi=15.0000 len=3779	0.1204	3779	0.6224	12.0402	455	3	2	0.6118	0	0.33
k127_374418 flag=1 multi=47.0000 len=7172	1.1456	7172	0.5767	50.8784	3649	32	32	0.5679	1	1.60
k127_377674 flag=1 multi=9.0000 len=2851	0.4146	2851	0.6026	19.8878	567	5	6	0.6083	0	0.97
k127_379598 flag=1 multi=16.0978 len=3183	0.7257	3183	0.5809	24.2224	771	8	13	0.5775	0	1.52
k127_384573 flag=1 multi=18.0000 len=4309	0.2634	4309	0.5918	19.2156	828	4	5	0.6203	0	0.58
k127_391888 flag=0 multi=34.8407 len=4238	0.7246	4238	0.5861	20.7881	881	14	13	0.6325	0	1.88
k127_392148 flag=1 multi=36.0000 len=5251	0.1762	5251	0.5900	11.8073	620	3	5	0.5526	0	0.51
k127_404689 flag=1 multi=63.0000 len=4972	0.8222	4972	0.5957	19.6500	977	15	22	0.5883	0	2.22
k127_405758 flag=1 multi=11.0000 len=3691	0.2303	3691	0.6240	11.3519	419	6	5	0.6222	0	0.82
k127_408617 flag=1 multi=14.0000 len=5678	1.0578	5678	0.6199	43.5012	2470	25	23	0.5957	0	1.53
k127_425218 flag=1 multi=16.0000 len=5454	4.9793	5454	0.5990	91.4375	4987	108	110	0.5817	5	3.04
k127_436998 flag=1 multi=36.6731 len=10148	0.2492	10148	0.6043	12.9188	1311	12	9	0.5486	0	0.79
k127_450054 flag=1 multi=22.0000 len=4752	0.0614	4752	0.6284	3.1566	150	1	1	0.5514	0	0.34
k127_460321 flag=1 multi=27.0000 len=3075	0.1584	3075	0.5886	11.3496	349	2	2	0.5462	0	0.47
k127_475405 flag=1 multi=36.0000 len=4836	0.0000	4836	0.5868	0.0000	0	0	0	0.0000	-1	0.00
k127_487126 flag=1 multi=40.0000 len=3613	0.5799	3613	0.5956	29.8090	1077	8	9	0.5903	0	1.15
k127_500246 flag=0 multi=15.9980 len=7512	0.1921	7512	0.5916	11.5149	865	8	7	0.6399	0	0.59
k127_508054 flag=1 multi=9.0000 len=4851	0.1029	4851	0.5968	7.9159	384	3	2	0.6112	0	0.37
k127_518224 flag=1 multi=23.0000 len=3356	0.0000	3356	0.6043	0.0000	0	0	0	0.0000	-1	0.00
k127_527935 flag=1 multi=14.0000 len=5614	0.0000	5614	0.6133	0.0000	0	0	0	0.0000	-1	0.00
k127_532037 flag=0 multi=27.2669 len=3762	0.0000	3762	0.6018	0.0000	0	0	0	0.0000	-1	0.00
k127_534102 flag=1 multi=25.0000 len=3603	2.1060	3603	0.5865	61.5043	2216	23	39	0.5536	2	2.89
k127_543512 flag=1 multi=10.0000 len=3928	0.1212	3928	0.5845	9.3686	368	2	3	0.5755	0	0.40
k127_551110 flag=1 multi=63.0000 len=10082	0.2304	10082	0.5913	7.8357	790	7	11	0.5817	0	0.89
k127_559406 flag=1 multi=24.0000 len=2970	0.0000	2970	0.5933	0.0000	0	0	0	0.0000	-1	0.00
k127_562738 flag=1 multi=8.0000 len=3158	0.0000	3158	0.5959	0.0000	0	0	0	0.0000	-1	0.00
k127_584230 flag=1 multi=10.0000 len=7178	0.4804	7178	0.5892	18.0691	1297	22	13	0.5942	0	1.38
k127_588826 flag=1 multi=38.0000 len=2614	0.4426	2614	0.5719	20.7345	542	4	5	0.5966	0	0.97
k127_606418 flag=1 multi=37.3249 len=5083	0.0000	5083	0.5739	0.0000	0	0	0	0.0000	-1	0.00
k127_609777 flag=1 multi=11.0000 len=3895	0.5784	3895	0.5874	18.3312	714	8	10	0.6143	0	1.68
k127_619192 flag=1 multi=24.0000 len=3214	0.0905	3214	0.5971	4.6982	151	1	1	0.6495	0	0.41
k127_639791 flag=1 multi=15.0000 len=2525	0.2048	2525	0.6063	17.1881	434	1	5	0.5928	0	0.48
k127_644899 flag=1 multi=24.0000 len=7944	0.1504	7944	0.5913	10.8384	861	4	7	0.6393	0	0.51
k127_647948 flag=1 multi=10.0000 len=2634	0.0000	2634	0.6082	0.0000	0	0	0	0.0000	-1	0.00
k127_657791 flag=1 multi=31.0000 len=3490	2.4679	3490	0.6223	78.5100	2740	35	34	0.6073	2	2.24
k127_675213 flag=1 multi=11.0000 len=2953	0.0156	2953	0.6272	1.5577	46	0	1	0.6522	0	0.12
k127_685551 flag=1 multi=65.0475 len=6651	0.0958	6651	0.5731	5.3977	359	3	2	0.5730	0	0.41
k127_688116 flag=1 multi=20.0000 len=3179	0.0000	3179	0.5964	0.0000	0	0	0	0.0000	-1	0.00
k127_690433 flag=1 multi=8.0000 len=4327	0.6055	4327	0.5688	32.9790	1427	9	12	0.5479	0	0.95
k127_694471 flag=1 multi=23.8919 len=7878	0.3940	7878	0.5957	23.2927	1835	15	12	0.5855	0	0.83
k127_696756 flag=1 multi=16.0000 len=4351	0.1494	4351	0.5955	12.2960	535	3	4	0.5669	0	0.42
k127_700881 flag=1 multi=27.4049 len=3328	0.2834	3328	0.6004	16.3462	544	3	6	0.6061	0	0.71
k127_706882 flag=1 multi=13.0000 len=4423	0.0769	4423	0.6091	7.6871	340	1	4	0.6235	0	0.27
k127_707948 flag=1 multi=11.0229 len=4328	0.0000	4328	0.5968	0.0000	0	0	0	0.0000	-1	0.00
k127_715448 flag=1 multi=93.9757 len=7124	1.9044	7124	0.5825	37.6895	2685	63	55	0.5895	0	5.02
k127_718696 flag=1 multi=33.0000 len=5918	0.0000	5918	0.5711	0.0000	0	0	0	0.0000	-1	0.00
k127_720935 flag=1 multi=106.0000 len=3012	6.3350	3012	0.5996	93.9243	2829	67	80	0.5903	5	4.90
k127_733336 flag=1 multi=11.0000 len=4537	0.0538	4537	0.5903	4.9151	223	1	4	0.5738	0	0.25
k127_733990 flag=1 multi=13.0000 len=3306	0.0139	3306	0.6034	1.3914	46	0	1	0.5000	0	0.12
k127_737083 flag=1 multi=25.0000 len=6140	0.2262	6140	0.5795	15.2769	938	6	8	0.5866	0	0.58
k127_747686 flag=1 multi=13.0000 len=3159	2.4932	3159	0.5742	35.5176	1122	28	33	0.5859	0	5.47
k127_759446 flag=1 multi=14.0000 len=2518	0.0000	2518	0.5842	0.0000	0	0	0	0.0000	-1	0.00
k127_764075 flag=1 multi=37.0000 len=7867	0.6620	7867	0.5861	16.5374	1301	20	24	0.5625	0	2.06
k127_775642 flag=1 multi=40.0000 len=2664	4.1164	2664	0.5983	91.1411	2428	43	43	0.5899	4	3.03
k127_791399 flag=1 multi=6.0000 len=3331	0.0000	3331	0.5959	0.0000	0	0	0	0.0000	-1	0.00
k127_812385 flag=0 multi=9.0000 len=2957	0.0284	2957	0.5837	2.8407	84	0	1	0.4762	0	0.17
k127_816158 flag=1 multi=9.8635 len=2830	0.1360	2830	0.5940	9.9293	281	1	2	0.6207	0	0.44
k127_818728 flag=0 multi=23.0000 len=6315	0.2049	6315	0.5940	15.7245	993	5	10	0.5759	0	0.52
k127_830520 flag=1 multi=20.0000 len=4326	0.3904	4326	0.5952	20.5039	887	5	8	0.5994	0	0.90
k127_831624 flag=1 multi=24.0000 len=5313	0.0250	5313	0.6000	2.5033	133	1	2	0.5639	0	0.16
k127_832071 flag=1 multi=10.0000 len=4401	0.0432	4401	0.6033	4.3172	190	1	1	0.6474	0	0.20
k127_841509 flag=1 multi=10.0000 len=2563	0.0226	2563	0.5966	2.2630	58	0	1	0.6552	0	0.15
k127_852698 flag=1 multi=9.0000 len=5036	0.0663	5036	0.5955	5.4011	272	3	2	0.5928	0	0.31
k127_860043 flag=1 multi=6.0000 len=4290	1.7319	4290	0.5802	69.2541	2971	29	29	0.5670	1	1.77
k127_880403 flag=1 multi=17.0000 len=3354	0.5316	3354	0.6109	20.3339	682	10	9	0.6511	0	1.68
k127_883634 flag=1 multi=20.3889 len=3853	0.0340	3853	0.5998	3.3999	131	1	1	0.6031	0	0.18
k127_885938 flag=1 multi=14.0000 len=10677	0.1783	10677	0.5951	6.2752	670	10	8	0.5872	0	0.99
k127_911831 flag=1 multi=23.0000 len=3602	1.7957	3602	0.5633	50.3609	1814	23	27	0.5431	1	2.30
k127_920274 flag=1 multi=10.0000 len=7257	0.0132	7257	0.5760	1.3229	96	2	0	0.5000	0	0.11
k127_921881 flag=1 multi=126.0000 len=4806	0.1696	4806	0.5737	12.3596	594	5	4	0.5924	0	0.50
k127_939135 flag=1 multi=15.0000 len=8711	0.8435	8711	0.5747	29.0437	2530	26	30	0.5652	0	1.71
k127_950208 flag=1 multi=9.0000 len=3683	0.0000	3683	0.5960	0.0000	0	0	0	0.0000	-1	0.00
k127_973559 flag=1 multi=13.0000 len=4871	0.0460	4871	0.6101	3.2437	158	1	1	0.5938	0	0.27
k127_981326 flag=1 multi=17.0000 len=3997	0.0861	3997	0.5829	4.8536	194	1	3	0.6171	0	0.39
k127_981748 flag=1 multi=17.0000 len=3453	0.8766	3453	0.5943	18.0133	622	12	15	0.5565	0	2.19
k127_986315 flag=1 multi=52.0000 len=2726	0.0000	2726	0.6159	0.0000	0	0	0	0.0000	-1	0.00
k127_990610 flag=1 multi=32.0000 len=4130	0.8659	4130	0.6172	18.1598	750	21	7	0.5498	0	2.83
k127_993152 flag=1 multi=14.0000 len=3856	0.3034	3856	0.6050	21.9139	845	4	4	0.5552	0	0.62
k127_996601 flag=1 multi=24.0000 len=10407	0.1789	10407	0.5889	5.8134	605	7	12	0.6031	0	1.02
k127_1004925 flag=1 multi=37.0000 len=3715	0.1284	3715	0.6118	9.7981	364	5	0	0.5420	0	0.42
k127_1007814 flag=1 multi=32.0000 len=8614	0.3870	8614	0.5880	17.1813	1480	12	20	0.6040	0	1.05
k127_1010794 flag=1 multi=20.0000 len=4936	0.0257	4936	0.5906	2.5729	127	0	2	0.6299	0	0.16
k127_1020899 flag=1 multi=47.0000 len=4012	0.1712	4012	0.6127	10.6431	427	3	4	0.5939	0	0.63
k127_1021560 flag=1 multi=11.0000 len=5119	0.7681	5119	0.5945	22.6411	1159	14	23	0.5948	0	1.88
k127_1031765 flag=1 multi=81.0000 len=3688	5.1982	3688	0.5830	96.3937	3555	73	76	0.5667	5	3.05
k127_1036858 flag=1 multi=13.0000 len=2522	0.0472	2522	0.5960	4.3220	109	1	1	0.5798	0	0.23
k127_1048064 flag=1 multi=16.0000 len=7224	0.2973	7224	0.5969	12.3616	893	10	10	0.5820	0	0.96
k127_1057577 flag=1 multi=11.0000 len=4197	0.0550	4197	0.6035	5.5039	231	2	1	0.6234	0	0.23
k127_1061487 flag=1 multi=8.0000 len=3206	0.0883	3206	0.5992	4.5228	145	1	2	0.6078	0	0.41
k127_1062528 flag=1 multi=8.0000 len=4023	0.2513	4023	0.5986	19.4631	783	4	4	0.6183	0	0.55
k127_1074848 flag=1 multi=16.0000 len=4124	0.1639	4124	0.5868	7.9049	326	2	5	0.5629	0	0.62
k127_1077896 flag=1 multi=9.0000 len=3716	0.4618	3716	0.5904	23.0086	855	6	8	0.5874	0	0.99
k127_1106864 flag=1 multi=15.0000 len=2964	0.0486	2964	0.6022	4.8583	144	1	0	0.5000	0	0.21
k127_1133068 flag=1 multi=6.0000 len=3214	0.0252	3214	0.6120	2.5202	81	1	0	0.6543	0	0.16
k127_1136238 flag=1 multi=9.0000 len=2880	0.5042	2880	0.6125	21.9444	632	3	11	0.5930	0	1.41
k127_1145731 flag=1 multi=36.0000 len=5388	0.3070	5388	0.6102	15.7572	849	6	9	0.6048	0	0.86
k127_1148939 flag=1 multi=15.0000 len=2904	0.7779	2904	0.5968	43.4573	1262	10	8	0.6114	0	1.15
k127_1161547 flag=1 multi=23.0000 len=7167	0.1716	7167	0.5631	12.6413	906	1	10	0.5828	0	0.48
k127_1164491 flag=1 multi=7.0000 len=3148	0.0156	3148	0.6083	1.5565	49	1	0	0.5510	0	0.12
k127_1172620 flag=1 multi=12.0000 len=5093	0.1058	5093	0.5780	6.5384	333	3	2	0.5547	0	0.42
k127_1174319 flag=1 multi=38.1299 len=3823	0.1276	3823	0.5985	7.8472	300	3	1	0.6619	0	0.47
k127_1179728 flag=1 multi=16.0000 len=5130	0.1039	5130	0.5867	8.9279	458	2	3	0.6023	0	0.35
k127_1181150 flag=1 multi=37.0000 len=7423	0.6427	7423	0.5932	15.3173	1137	22	17	0.5653	0	2.15
k127_1186595 flag=1 multi=27.0000 len=3305	0.1589	3305	0.5936	4.6293	153	2	2	0.5607	0	0.75
k127_1194303 flag=1 multi=18.0000 len=3017	3.7087	3017	0.5890	66.2579	1999	61	9	0.5319	2	10.44
k127_1195956 flag=1 multi=16.6845 len=2663	0.0244	2663	0.6072	2.4409	65	1	0	0.6000	0	0.15
k127_1209913 flag=1 multi=17.0000 len=6529	0.2722	6529	0.5929	14.3054	934	7	8	0.5926	0	0.79
k127_1213805 flag=1 multi=13.0000 len=3013	4.0916	3013	0.6123	95.7186	2884	48	48	0.5819	4	2.68
k127_1216295 flag=1 multi=21.0000 len=4964	0.1896	4964	0.5830	7.5342	374	4	4	0.5785	0	0.80
k127_1225117 flag=1 multi=9.0000 len=3477	0.3561	3477	0.5899	8.8582	308	0	12	0.5525	0	1.63
k127_1225622 flag=1 multi=21.0000 len=3744	0.1405	3744	0.5775	8.5737	321	1	3	0.6034	0	0.48
k127_1229018 flag=1 multi=22.0000 len=6405	5.4301	6405	0.6019	96.1905	6161	129	136	0.5859	5	3.13
k127_1233309 flag=1 multi=8.0000 len=2647	3.3891	2647	0.6124	95.4288	2526	37	35	0.6101	3	2.27
k127_1235070 flag=1 multi=51.8821 len=3332	1.8421	3332	0.5963	79.8019	2659	26	24	0.5853	2	1.64
k127_1235932 flag=1 multi=10.0000 len=3457	0.7041	3457	0.5959	23.1125	799	11	13	0.6215	0	1.52
k127_1248956 flag=1 multi=12.0036 len=8478	0.0171	8478	0.6170	1.7103	145	1	0	0.5724	0	0.13
k127_1257094 flag=1 multi=15.0000 len=2747	0.0182	2747	0.5784	1.8202	50	0	1	0.6400	0	0.13
k127_1259184 flag=1 multi=8.0000 len=2703	0.8365	2703	0.6004	34.7022	938	9	9	0.6398	0	1.43
k127_1269639 flag=1 multi=19.0000 len=4767	0.0375	4767	0.6023	3.7550	179	3	1	0.6813	0	0.19
k127_1276657 flag=1 multi=28.9777 len=3088	0.0897	3088	0.5942	6.7034	207	1	2	0.6498	0	0.36
k127_1292897 flag=1 multi=9.0000 len=3244	0.0456	3244	0.5949	4.5623	148	0	1	0.4595	0	0.21
k127_1320894 flag=1 multi=25.0000 len=5449	1.6922	5449	0.5884	70.3065	3831	34	39	0.5797	2	1.63
k127_1323429 flag=1 multi=19.0000 len=3494	0.4923	3494	0.5990	11.1906	391	12	8	0.6733	0	1.76
k127_1325298 flag=1 multi=18.9792 len=4109	0.0433	4109	0.6040	4.3320	178	2	0	0.6461	0	0.20
k127_1338607 flag=1 multi=15.0000 len=3767	0.0762	3767	0.5952	3.9289	148	1	1	0.6202	0	0.38
k127_1340491 flag=1 multi=7.0000 len=2907	0.3591	2907	0.5762	21.8438	635	6	6	0.6504	0	0.96
k127_1340641 flag=1 multi=35.9280 len=5471	1.2239	5471	0.5922	18.7534	1026	31	27	0.5989	0	3.13
k127_1347545 flag=1 multi=15.0000 len=3550	0.1538	3550	0.5707	10.6197	377	3	4	0.5813	0	0.50
k127_1351464 flag=1 multi=17.2770 len=4397	2.3455	4397	0.6122	32.4312	1426	68	2	0.5316	0	10.05
k127_1370527 flag=1 multi=34.0000 len=4933	0.4377	4933	0.6043	19.4405	959	11	11	0.6209	0	1.15
k127_1371074 flag=1 multi=14.4721 len=3976	0.4477	3976	0.5767	24.5221	975	6	8	0.5786	0	0.95
k127_1393339 flag=1 multi=13.0000 len=4966	0.5654	4966	0.5908	3.2823	163	28	0	0.5307	0	3.73
k127_1394721 flag=1 multi=16.0000 len=5578	1.5613	5578	0.5810	56.7408	3165	36	35	0.5503	1	2.01
k127_1398845 flag=1 multi=19.0000 len=9333	0.2095	9333	0.5973	8.9039	831	9	8	0.5976	0	0.91
k127_1407185 flag=0 multi=8.0862 len=3248	0.0443	3248	0.6016	4.4335	144	2	0	0.6759	0	0.21
k127_1413408 flag=1 multi=16.0000 len=5981	0.0278	5981	0.5807	1.6720	100	1	1	0.5950	0	0.22
k127_1418626 flag=1 multi=13.0000 len=3659	0.0000	3659	0.5709	0.0000	0	0	0	0.0000	-1	0.00
k127_1420789 flag=1 multi=19.0000 len=3017	0.1883	3017	0.5830	11.6341	351	3	2	0.5475	0	0.57
k127_1431996 flag=1 multi=13.0000 len=5256	0.0000	5256	0.6096	0.0000	0	0	0	0.0000	-1	0.00
k127_1434235 flag=1 multi=40.0000 len=4814	0.3222	4814	0.6093	21.7906	1049	10	6	0.6149	0	0.66
k127_1448819 flag=1 multi=12.0000 len=2583	0.0000	2583	0.6059	0.0000	0	0	0	0.0000	-1	0.00
k127_1449430 flag=1 multi=8.0000 len=2889	0.0000	2889	0.6016	0.0000	0	0	0	0.0000	-1	0.00
k127_1452757 flag=1 multi=41.0000 len=2978	0.0000	2978	0.5766	0.0000	0	0	0	0.0000	-1	0.00
k127_1456476 flag=1 multi=34.0000 len=3999	0.2248	3999	0.5969	15.2538	610	4	4	0.6121	0	0.58
k127_1457985 flag=1 multi=35.0000 len=4558	1.1110	4558	0.5935	17.6393	804	29	23	0.6273	0	4.25
k127_1458608 flag=1 multi=25.0000 len=5977	0.4138	5977	0.5861	17.8518	1067	9	13	0.6157	0	1.06
k127_1462715 flag=1 multi=12.3440 len=3406	2.8121	3406	0.6045	79.8297	2719	39	36	0.5988	2	2.47
k127_1464369 flag=1 multi=12.0000 len=2505	0.9178	2505	0.5784	29.7405	745	11	13	0.6003	0	2.41
k127_1464928 flag=1 multi=15.0000 len=4619	0.1606	4619	0.5932	12.4702	576	4	2	0.5954	0	0.45
k127_1470157 flag=1 multi=9.0000 len=3996	0.1276	3996	0.5923	10.4605	418	2	3	0.5588	0	0.40
k127_1471386 flag=1 multi=10.0000 len=2591	0.0000	2591	0.6110	0.0000	0	0	0	0.0000	-1	0.00
k127_1473217 flag=1 multi=12.0000 len=2614	0.1408	2614	0.5976	12.0505	315	2	1	0.6125	0	0.40
k127_1493342 flag=1 multi=6.0000 len=2594	0.0166	2594	0.6195	1.6577	43	0	1	0.6047	0	0.13
k127_1512111 flag=1 multi=36.0000 len=4116	13.5678	4116	0.5931	99.8056	4108	219	217	0.5912	10	11.52
k127_1513094 flag=1 multi=23.0000 len=4560	1.1706	4560	0.5757	52.6096	2399	21	19	0.5764	1	1.40
k127_1530181 flag=1 multi=27.0000 len=7226	0.4462	7226	0.6168	13.0086	940	12	14	0.5860	0	1.80
k127_1538874 flag=1 multi=20.0000 len=6254	0.8873	6254	0.5876	20.5469	1285	19	28	0.6104	0	3.86
k127_1544984 flag=1 multi=20.0000 len=5873	1.9431	5873	0.6004	42.4655	2494	49	47	0.6054	0	4.05
k127_1570482 flag=1 multi=53.0000 len=6592	0.1487	6592	0.5909	10.7555	709	7	3	0.6061	0	0.48
k127_1570891 flag=1 multi=20.4346 len=4147	0.0270	4147	0.6110	2.7007	112	1	0	0.5743	0	0.16
k127_1585328 flag=1 multi=30.0000 len=3242	0.4065	3242	0.6147	24.0901	781	5	9	0.6117	0	0.84
k127_1614316 flag=1 multi=28.0000 len=3768	0.1555	3768	0.5825	12.2611	462	3	2	0.5990	0	0.44
k127_1629706 flag=1 multi=16.0000 len=3018	0.3154	3018	0.5842	18.7541	566	5	4	0.5523	0	0.75
k127_1644873 flag=1 multi=33.1023 len=11166	0.0785	11166	0.5785	4.1823	467	5	4	0.5639	0	0.42
k127_1655650 flag=1 multi=12.0000 len=7338	0.0099	7338	0.6014	0.9948	73	0	1	0.6575	0	0.10
k127_1656494 flag=1 multi=30.0000 len=3854	0.1235	3854	0.6028	9.3669	361	2	2	0.6282	0	0.41
k127_1657555 flag=1 multi=22.0000 len=4912	0.0360	4912	0.6000	2.0562	101	1	1	0.6610	0	0.26
k127_1657644 flag=1 multi=15.0000 len=3629	0.0626	3629	0.5916	4.4640	162	1	1	0.5903	0	0.31
k127_1664083 flag=1 multi=14.0000 len=3350	0.1746	3350	0.5896	9.4030	315	3	4	0.5709	0	0.59
k127_1672439 flag=1 multi=6.0000 len=3407	0.0288	3407	0.6032	2.8764	98	1	1	0.4898	0	0.17
k127_1677731 flag=1 multi=63.0000 len=5764	0.0342	5764	0.6076	3.4178	197	2	0	0.5561	0	0.18
k127_1690807 flag=1 multi=21.0000 len=3019	0.0477	3019	0.6002	3.8755	117	0	2	0.5972	0	0.25
k127_1692104 flag=1 multi=28.0000 len=4392	0.2557	4392	0.6111	12.2495	538	6	4	0.6561	0	0.79
k127_1699865 flag=1 multi=28.0000 len=4120	0.0000	4120	0.6073	0.0000	0	0	0	0.0000	-1	0.00
k127_1701271 flag=1 multi=11.0000 len=3194	0.0182	3194	0.5877	1.8159	58	0	1	0.6552	0	0.13
k127_1703769 flag=1 multi=8.0000 len=3790	0.0559	3790	0.6040	5.5937	212	1	2	0.6274	0	0.23
k127_1705551 flag=1 multi=16.0000 len=2841	0.2390	2841	0.5804	10.8413	308	2	3	0.5910	0	0.71
k127_1709139 flag=1 multi=35.0000 len=2805	0.2103	2805	0.6125	16.0071	449	4	2	0.5926	0	0.52
k127_1712233 flag=1 multi=33.0000 len=7968	0.0577	7968	0.6009	5.7731	460	2	3	0.5717	0	0.23
