#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_853598 flag=0 multi=215.0911 len=49407	18.5428	49407	0.6865	95.0979	46985	3609	3664	0.6700	17	12.22
k127_854051 flag=0 multi=216.3714 len=92769	16.7435	92769	0.6865	94.4885	87656	5845	5949	0.6680	16	11.94
k127_859394 flag=0 multi=211.0002 len=23499	19.2246	23499	0.6934	100.0000	23499	1795	1822	0.6702	18	10.36
k127_961481 flag=0 multi=224.5363 len=103576	18.1050	103576	0.6814	93.2446	96579	7199	7381	0.6676	17	13.61
k127_1004749 flag=1 multi=207.7551 len=92710	19.6194	92710	0.6981	100.0000	92710	6523	6658	0.6798	17	13.17
k127_1054772 flag=0 multi=212.7225 len=228986	22.2038	228986	0.6963	99.9616	228898	19513	19849	0.6715	19	16.47
k127_1303888 flag=0 multi=190.9418 len=24913	21.6974	24913	0.7044	100.0000	24913	2084	2135	0.6779	18	13.23
k127_1761644 flag=0 multi=216.0289 len=103990	15.6261	103990	0.6827	90.7953	94418	6367	6463	0.6740	15	11.28
k127_1852719 flag=0 multi=224.5049 len=11503	22.3272	11503	0.6883	100.0000	11503	974	975	0.6690	21	10.37
k127_1968819 flag=0 multi=200.5987 len=19992	24.4912	19992	0.6992	99.9850	19989	1908	1938	0.6756	22	12.07
k127_2103078 flag=0 multi=193.0552 len=63704	19.2141	63704	0.7057	99.9356	63663	4723	4780	0.6794	17	12.52
k127_2196141 flag=0 multi=211.9982 len=35263	19.5876	35263	0.6900	99.9178	35234	2627	2714	0.6667	16	13.70
k127_2237853 flag=0 multi=214.4438 len=166290	20.3348	166290	0.6944	99.9723	166244	12702	13047	0.6731	18	13.77
k127_2270236 flag=0 multi=201.5725 len=124040	22.3016	124040	0.6985	99.9944	124033	10597	10784	0.6770	20	14.11
k127_2425533 flag=0 multi=218.0794 len=4386	35.7453	4386	0.6715	100.0000	4386	597	630	0.6441	31	18.58
k127_2427501 flag=0 multi=218.4841 len=58912	17.3724	58912	0.6901	98.9493	58293	4034	4025	0.6735	16	14.37
k127_2610720 flag=0 multi=206.5309 len=19099	30.8444	19099	0.6877	100.0000	19099	2316	2318	0.6636	28	16.45
k127_2612503 flag=0 multi=195.0224 len=94155	19.6808	94155	0.7012	99.9958	94151	7031	7196	0.6802	18	10.54
k127_2985758 flag=0 multi=209.0000 len=68842	18.4618	68842	0.6920	100.0000	68842	4597	4739	0.6771	17	14.80
k127_3363111 flag=0 multi=207.4846 len=124275	17.8152	124275	0.6889	99.8656	124108	8586	8791	0.6713	15	13.34
k127_3450107 flag=0 multi=224.0009 len=26916	17.5923	26916	0.6857	99.3424	26739	1798	1797	0.6597	15	11.29
k127_3514032 flag=0 multi=216.9964 len=16678	20.3899	16678	0.6964	100.0000	16678	1340	1388	0.6752	17	12.84
k127_3763042 flag=0 multi=224.9066 len=119252	26.3253	119252	0.6932	99.9329	119172	11964	12021	0.6672	23	17.78
k127_3785440 flag=0 multi=225.4471 len=55643	16.5368	55643	0.6784	100.0000	55643	3425	3440	0.6740	15	15.53
k127_4037824 flag=0 multi=211.0116 len=3495	22.5946	3495	0.6833	100.0000	3495	306	309	0.6620	18	16.32
k127_4052180 flag=0 multi=213.0000 len=8461	20.1135	8461	0.7018	100.0000	8461	677	683	0.6798	20	7.60
k127_4056225 flag=0 multi=197.4898 len=5147	68.0991	5147	0.6864	100.0000	5147	1377	1409	0.6552	39	76.68
k127_4735353 flag=0 multi=202.2259 len=94008	15.1858	94008	0.6949	100.0000	94008	5032	5112	0.6839	14	9.30
k127_4868079 flag=0 multi=216.1035 len=85897	21.3854	85897	0.6946	99.5704	85528	6784	6850	0.6738	20	11.28
k127_5231535 flag=0 multi=239.4576 len=91529	18.3225	91529	0.6763	100.0000	91529	5960	6048	0.6641	17	7.79
k127_57615 flag=1 multi=31.0000 len=5547	3.0813	5547	0.4970	83.4685	4630	63	63	0.4926	3	2.42
k127_105356 flag=1 multi=52.1437 len=4455	3.9511	4455	0.5015	88.6195	3948	65	69	0.5021	4	2.74
k127_154000 flag=1 multi=18.0000 len=7984	3.3568	7984	0.5081	92.2595	7366	101	100	0.5097	3	2.34
k127_247592 flag=1 multi=17.0000 len=5179	3.3976	5179	0.5092	86.9473	4503	69	65	0.5040	3	2.65
k127_253750 flag=1 multi=46.0000 len=4101	0.1851	4101	0.5189	10.7779	442	4	5	0.5694	0	0.57
k127_261875 flag=1 multi=16.0000 len=4582	3.7124	4582	0.5015	85.9887	3940	63	63	0.4932	3	2.76
k127_336201 flag=1 multi=9.9875 len=3002	4.1759	3002	0.4953	96.1692	2887	45	51	0.4850	3	2.99
k127_340883 flag=1 multi=34.0000 len=3557	4.4602	3557	0.5128	96.9918	3450	62	62	0.4935	4	3.71
k127_373570 flag=1 multi=17.0000 len=8834	3.5252	8834	0.5036	88.9857	7861	120	119	0.4986	3	2.42
k127_398788 flag=1 multi=21.1152 len=4764	5.4104	4764	0.5262	93.1780	4439	96	100	0.5197	4	5.18
k127_449227 flag=1 multi=32.0000 len=6118	2.9286	6118	0.5002	86.6296	5300	66	68	0.4946	3	2.01
k127_465877 flag=1 multi=11.0000 len=3408	3.1816	3408	0.5390	88.8791	3029	42	41	0.5318	3	2.29
k127_470236 flag=1 multi=30.0000 len=3681	3.3377	3681	0.5249	93.0182	3424	48	46	0.5260	3	2.26
k127_522312 flag=1 multi=25.0000 len=4955	2.8971	4955	0.4819	80.7265	4000	56	55	0.4858	3	2.22
k127_589705 flag=1 multi=16.1893 len=8683	3.5344	8683	0.5085	89.9919	7814	116	116	0.4950	3	2.57
k127_647796 flag=1 multi=15.0000 len=5537	3.9861	5537	0.5015	94.4555	5230	86	83	0.4895	3	2.76
k127_676494 flag=1 multi=12.0000 len=7074	3.8412	7074	0.4819	90.7973	6423	101	100	0.4750	3	2.76
k127_696106 flag=1 multi=14.0000 len=5095	2.9129	5095	0.5238	89.5780	4564	54	56	0.5235	3	2.02
k127_738250 flag=1 multi=11.0000 len=4157	3.7029	4157	0.5042	94.1785	3915	60	58	0.5038	4	2.57
k127_760698 flag=1 multi=18.6571 len=5743	3.2398	5743	0.5198	89.7440	5154	69	71	0.5182	3	2.20
k127_771403 flag=1 multi=32.4089 len=10945	4.0166	10945	0.5119	91.5030	10015	166	171	0.5071	4	2.81
k127_830177 flag=1 multi=22.7577 len=3107	6.7554	3107	0.5372	83.1670	2584	84	92	0.5093	3	13.98
k127_845625 flag=1 multi=13.0000 len=8439	3.2529	8439	0.5124	91.8948	7755	101	105	0.5064	3	2.17
k127_845662 flag=1 multi=27.7738 len=9542	3.5400	9542	0.5292	89.4886	8539	131	133	0.5318	3	2.77
k127_853777 flag=1 multi=21.0000 len=6264	5.2854	6264	0.5045	97.1584	6086	114	111	0.4904	5	4.75
k127_869900 flag=1 multi=12.9423 len=11777	3.4471	11777	0.4862	91.5683	10784	154	150	0.4842	3	2.01
k127_875317 flag=1 multi=20.0000 len=8831	3.6088	8831	0.4767	93.9418	8296	132	110	0.4824	3	2.71
k127_879068 flag=1 multi=61.0000 len=6939	3.3191	6939	0.4867	87.7360	6088	85	80	0.4802	3	2.44
k127_880887 flag=1 multi=33.0271 len=5730	4.3346	5730	0.5281	94.9389	5440	97	94	0.5203	4	3.16
k127_906240 flag=1 multi=10.0000 len=4679	2.9799	4679	0.5285	85.3387	3993	55	53	0.5252	3	2.09
k127_928277 flag=1 multi=18.0000 len=9147	4.4571	9147	0.5040	92.7080	8480	154	148	0.4929	4	3.80
k127_931402 flag=1 multi=26.0000 len=3836	3.6621	3836	0.5261	89.1554	3420	55	52	0.5194	3	2.96
k127_935791 flag=1 multi=19.8060 len=3410	3.5868	3410	0.4786	85.8358	2927	45	46	0.4723	3	2.91
k127_958889 flag=1 multi=19.0000 len=3590	3.1382	3590	0.5064	89.6936	3220	40	42	0.4968	3	2.47
k127_964493 flag=1 multi=18.7446 len=30199	3.7454	30199	0.5055	91.6686	27683	428	426	0.5036	3	2.56
k127_1001396 flag=1 multi=20.2964 len=8304	3.8030	8304	0.5193	96.3873	8004	118	119	0.5172	4	2.00
k127_1075813 flag=1 multi=12.0000 len=4604	3.3977	4604	0.5252	95.1129	4379	62	61	0.5159	3	2.29
k127_1076269 flag=1 multi=15.0000 len=4443	3.5690	4443	0.5235	90.4794	4020	60	59	0.5163	3	2.57
k127_1076674 flag=1 multi=24.0000 len=4896	4.4387	4896	0.4875	94.5874	4631	80	80	0.4855	4	2.87
k127_1101002 flag=1 multi=57.0000 len=6111	3.9098	6111	0.5035	93.7817	5731	92	87	0.5072	4	2.33
k127_1115066 flag=1 multi=41.0000 len=9289	3.4101	9289	0.5206	85.4559	7938	120	121	0.5047	3	2.68
k127_1141521 flag=1 multi=20.4651 len=8503	3.4762	8503	0.5208	90.5092	7696	111	116	0.5140	3	2.36
k127_1155722 flag=1 multi=18.0000 len=8005	3.6615	8005	0.4876	90.4435	7240	110	109	0.4974	4	2.39
k127_1209086 flag=1 multi=55.0000 len=6284	3.3999	6284	0.5045	88.1445	5539	80	80	0.4972	3	2.44
k127_1231307 flag=1 multi=20.0000 len=7519	3.6001	7519	0.5079	88.9480	6688	103	99	0.4932	3	2.58
k127_1286597 flag=1 multi=86.0000 len=3924	3.8973	3924	0.5219	87.3089	3426	58	58	0.5127	4	2.67
k127_1319352 flag=1 multi=20.0000 len=6693	4.0994	6693	0.5140	85.7015	5736	108	105	0.5171	4	2.72
k127_1326888 flag=1 multi=16.9599 len=9708	5.2185	9708	0.5160	98.0738	9521	161	155	0.5102	5	3.11
k127_1332966 flag=1 multi=19.0000 len=6425	3.5605	6425	0.5035	89.9767	5781	87	87	0.5044	3	2.61
k127_1343502 flag=1 multi=13.0000 len=3349	3.8982	3349	0.5151	95.6703	3204	53	47	0.5134	3	2.61
k127_1368366 flag=1 multi=12.0000 len=4814	0.0000	4814	0.5260	0.0000	0	0	0	0.0000	-1	0.00
k127_1387967 flag=1 multi=92.2986 len=6272	0.0000	6272	0.5265	0.0000	0	0	0	0.0000	-1	0.00
k127_1415029 flag=1 multi=15.0000 len=7810	3.0106	7810	0.5070	89.0781	6957	91	89	0.4983	3	2.03
k127_1447623 flag=1 multi=17.0000 len=3758	1.8411	3758	0.5106	67.4029	2533	26	27	0.5038	1	1.76
k127_1458030 flag=1 multi=15.0000 len=6069	2.7224	6069	0.5248	84.0830	5103	63	62	0.5079	2	2.19
k127_1487271 flag=1 multi=28.0000 len=5125	3.6101	5125	0.5149	81.8732	4196	69	68	0.5002	3	3.28
k127_1518032 flag=1 multi=14.1264 len=8467	3.6288	8467	0.5233	90.4571	7659	117	120	0.5195	3	2.40
k127_1552148 flag=1 multi=12.0000 len=7110	2.7086	7110	0.5363	84.2194	5988	78	76	0.5328	2	2.15
k127_1618650 flag=1 multi=18.7271 len=5668	4.2045	5668	0.4799	97.6182	5533	88	88	0.4823	4	2.59
k127_1743254 flag=1 multi=45.0000 len=3286	3.8646	3286	0.5307	95.6786	3144	45	53	0.5232	3	2.41
k127_1883968 flag=1 multi=14.0000 len=5748	3.2088	5748	0.5177	85.0209	4887	67	72	0.5075	3	2.52
k127_1911376 flag=1 multi=17.0000 len=4685	3.3274	4685	0.5010	88.1323	4129	58	58	0.4955	3	2.34
k127_1930287 flag=1 multi=13.7707 len=6533	3.3568	6533	0.4949	90.3260	5901	88	84	0.4890	3	2.25
k127_1938397 flag=1 multi=33.0000 len=5720	2.9524	5720	0.4850	83.7238	4789	62	62	0.4883	3	2.30
k127_2028110 flag=1 multi=24.0000 len=4726	4.0013	4726	0.5110	91.8959	4343	72	69	0.5074	4	2.64
k127_2038536 flag=0 multi=20.0067 len=3101	2.8284	3101	0.4924	83.6504	2594	31	32	0.4823	2	2.33
k127_2058171 flag=1 multi=18.0000 len=8376	4.7295	8376	0.5122	94.5081	7916	142	154	0.5267	3	4.92
k127_2062554 flag=1 multi=11.0000 len=3824	3.2696	3824	0.5188	84.3619	3226	50	43	0.5230	3	2.36
k127_2089302 flag=1 multi=11.0000 len=2692	2.7827	2692	0.5360	84.6582	2279	29	27	0.5295	2	2.13
k127_2091310 flag=1 multi=11.0000 len=16907	0.0000	16907	0.5146	0.0000	0	0	0	0.0000	-1	0.00
k127_2096941 flag=1 multi=22.2998 len=6558	3.2208	6558	0.5203	92.5130	6067	77	81	0.5238	3	2.44
k127_2144942 flag=1 multi=72.0000 len=4910	3.3635	4910	0.5299	86.0081	4223	62	63	0.5482	3	3.60
k127_2202092 flag=1 multi=35.0000 len=4793	3.0255	4793	0.5341	85.8961	4117	55	56	0.5158	3	2.38
k127_2253678 flag=1 multi=48.5129 len=4264	3.4742	4264	0.4977	90.1266	3843	54	55	0.4890	3	2.45
k127_2284683 flag=1 multi=12.0000 len=4584	3.3244	4584	0.5284	90.7723	4161	56	61	0.5320	3	2.22
k127_2454545 flag=1 multi=26.0000 len=5791	2.7881	5791	0.5108	85.0458	4925	60	66	0.5100	2	2.31
k127_2549295 flag=1 multi=18.0000 len=5474	3.5322	5474	0.4909	86.8104	4752	70	76	0.4899	3	2.41
k127_2619153 flag=1 multi=28.0000 len=2647	3.9584	2647	0.5100	88.3264	2338	36	38	0.5011	4	2.69
k127_2640665 flag=0 multi=23.0000 len=3641	3.8586	3641	0.4968	95.2211	3467	54	54	0.4880	3	2.38
k127_2709357 flag=1 multi=28.0000 len=5738	2.7970	5738	0.5120	80.1499	4599	62	63	0.5076	3	2.40
k127_2726246 flag=1 multi=22.0000 len=3197	3.9030	3197	0.5061	93.3688	2985	45	50	0.5055	4	2.18
k127_2743932 flag=1 multi=34.0000 len=9950	4.9495	9950	0.4902	86.5528	8612	182	187	0.4997	3	7.10
k127_2775735 flag=1 multi=26.0000 len=6815	3.0674	6815	0.5146	91.5187	6237	78	80	0.5066	3	2.24
k127_2854540 flag=1 multi=19.0000 len=6750	2.4141	6750	0.5339	87.4074	5900	61	65	0.5414	2	1.73
k127_2859873 flag=1 multi=26.0000 len=7380	3.5782	7380	0.4974	93.8076	6923	102	97	0.4943	4	2.24
k127_2884277 flag=1 multi=25.0000 len=4436	3.2477	4436	0.5198	84.9639	3769	53	55	0.5195	3	2.34
k127_3045049 flag=1 multi=48.0000 len=5304	3.7489	5304	0.5115	93.8160	4976	77	76	0.4997	3	3.10
k127_3045163 flag=1 multi=25.9613 len=3360	3.4857	3360	0.5006	92.9167	3122	45	45	0.4976	3	2.48
k127_3077505 flag=1 multi=17.0000 len=4945	2.8006	4945	0.5254	80.8291	3997	52	53	0.5159	2	2.45
k127_3107924 flag=1 multi=25.0000 len=6833	4.0849	6833	0.4960	92.9753	6353	109	103	0.4757	4	3.09
k127_3117902 flag=1 multi=30.4586 len=5114	0.0506	5114	0.4928	2.7962	143	1	1	0.5946	0	0.31
k127_3142161 flag=1 multi=46.0000 len=5935	3.5572	5935	0.4954	87.7338	5207	80	79	0.4847	3	2.70
k127_3173823 flag=1 multi=26.0000 len=4986	4.3199	4986	0.5112	94.0834	4691	84	81	0.5040	4	2.67
k127_3214717 flag=1 multi=9.0000 len=4012	2.8347	4012	0.5182	90.4038	3627	44	45	0.5191	2	1.98
k127_3227179 flag=1 multi=24.0831 len=9764	3.1960	9764	0.5007	91.6837	8952	121	112	0.5020	3	2.00
k127_3258469 flag=1 multi=13.0000 len=6424	3.1097	6424	0.5084	91.4851	5877	79	77	0.5058	3	2.03
k127_3278338 flag=1 multi=22.0000 len=3058	3.7093	3058	0.5085	94.8659	2901	42	41	0.5106	3	2.86
k127_3286561 flag=1 multi=43.0000 len=4806	3.8662	4806	0.4946	97.6488	4693	69	66	0.4872	3	2.21
k127_3313782 flag=0 multi=43.3241 len=19016	4.2082	19016	0.4941	93.4213	17765	299	298	0.4874	4	2.70
k127_3412408 flag=1 multi=24.0000 len=8519	3.7327	8519	0.5067	91.1727	7767	119	121	0.5114	3	2.68
k127_3474997 flag=1 multi=18.0000 len=4628	4.0856	4628	0.4851	91.2489	4223	69	70	0.4843	3	3.07
k127_3493929 flag=1 multi=37.0000 len=3678	3.2964	3678	0.5033	91.3812	3361	47	47	0.4976	3	1.99
k127_3495862 flag=1 multi=20.0000 len=8072	3.5351	8072	0.4978	91.0803	7352	108	106	0.4988	3	2.34
k127_3548693 flag=1 multi=16.0000 len=8354	4.9376	8354	0.4810	98.2882	8211	127	125	0.4742	5	3.04
k127_3559714 flag=1 multi=10.0000 len=3511	0.5263	3511	0.5460	22.5862	793	8	7	0.5514	0	1.15
k127_3580998 flag=1 multi=35.0000 len=4398	3.2281	4398	0.4957	85.5844	3764	53	54	0.4712	3	2.43
k127_3598216 flag=1 multi=14.0000 len=3441	3.0636	3441	0.5234	89.9157	3094	40	41	0.5251	3	2.33
k127_3632824 flag=1 multi=14.5112 len=6355	3.0769	6355	0.4910	83.3045	5294	74	75	0.4837	3	2.58
k127_3644535 flag=0 multi=36.9902 len=12671	4.5164	12671	0.4896	88.4539	11208	217	221	0.4988	4	5.70
k127_3657531 flag=1 multi=12.0000 len=4919	3.3092	4919	0.5182	90.4452	4449	63	63	0.5228	3	2.39
k127_3673061 flag=1 multi=14.0000 len=4800	2.5390	4800	0.5040	84.9583	4078	44	47	0.4989	2	1.85
k127_3720077 flag=1 multi=17.0000 len=9803	3.1126	9803	0.5137	89.5848	8782	114	111	0.5160	3	2.24
k127_3725206 flag=1 multi=14.0000 len=2633	3.6487	2633	0.5009	81.1622	2137	36	35	0.4905	4	2.77
k127_3740438 flag=1 multi=33.0000 len=15012	3.9305	15012	0.4855	91.2470	13698	225	223	0.4812	4	2.79
k127_3791042 flag=1 multi=27.0000 len=4968	4.0463	4968	0.4855	88.9291	4418	75	74	0.4892	4	2.90
k127_3826281 flag=1 multi=48.0000 len=9132	3.8202	9132	0.5050	91.0425	8314	135	130	0.5023	4	2.62
k127_3867346 flag=1 multi=25.0000 len=4266	3.7911	4266	0.5012	93.0614	3970	65	56	0.5009	4	2.52
k127_3868159 flag=1 multi=15.0000 len=4937	3.5819	4937	0.5291	88.6166	4375	66	64	0.5145	3	2.77
k127_3896599 flag=1 multi=15.7432 len=4902	3.3472	4902	0.5137	83.7005	4103	64	65	0.5024	3	2.46
k127_3905549 flag=1 multi=17.0000 len=9318	3.6951	9318	0.5194	90.7062	8452	130	128	0.5139	4	2.69
k127_3946164 flag=1 multi=52.0000 len=8249	3.6471	8249	0.4993	92.1687	7603	114	117	0.4969	3	2.36
k127_4004397 flag=1 multi=14.0000 len=5619	3.9343	5619	0.5581	95.9779	5393	84	81	0.5622	3	4.26
k127_4018740 flag=1 multi=15.0000 len=3727	0.5562	3727	0.5119	31.3120	1167	8	7	0.5035	0	0.92
k127_4038793 flag=1 multi=38.0000 len=5593	3.3474	5593	0.5344	85.1958	4765	72	72	0.5309	3	2.49
k127_4068575 flag=1 multi=45.0000 len=6454	2.7134	6454	0.5084	83.7775	5407	73	65	0.5129	2	2.17
k127_4105390 flag=1 multi=12.0000 len=3363	2.5745	3363	0.4984	85.8757	2888	32	32	0.5026	2	1.74
k127_4178295 flag=1 multi=19.0000 len=4424	3.2629	4424	0.5240	89.2179	3947	54	54	0.5240	3	2.37
k127_4211208 flag=1 multi=18.0000 len=9296	3.9736	9296	0.5099	94.3632	8772	138	136	0.5134	4	2.39
k127_4211527 flag=1 multi=24.0000 len=5839	3.1865	5839	0.5131	94.2627	5504	71	72	0.5138	3	2.06
k127_4228153 flag=1 multi=37.0000 len=15806	3.2683	15806	0.5340	89.4597	14140	195	196	0.5307	3	2.25
k127_4229274 flag=1 multi=20.0000 len=3314	3.3902	3314	0.5235	93.0899	3085	43	44	0.5202	3	2.07
k127_4289251 flag=1 multi=27.0000 len=14259	3.6728	14259	0.5150	92.3978	13175	192	196	0.5027	3	2.47
k127_4301534 flag=1 multi=43.0026 len=6590	3.1997	6590	0.5023	84.6282	5577	80	79	0.4951	3	2.51
k127_4306924 flag=1 multi=20.0000 len=6518	2.3852	6518	0.5143	81.3286	5301	61	60	0.5071	2	1.90
k127_4384297 flag=0 multi=13.9676 len=4137	4.0549	4137	0.5023	89.2918	3694	63	62	0.4816	4	3.19
k127_4415875 flag=1 multi=11.0000 len=3223	2.6385	3223	0.5092	88.5200	2853	33	34	0.5079	2	1.78
k127_4453845 flag=1 multi=77.0000 len=3611	3.3935	3611	0.4957	88.1750	3184	47	45	0.4853	3	2.60
k127_4459624 flag=1 multi=23.0000 len=6340	3.3516	6340	0.5210	89.5268	5676	78	77	0.5109	3	2.54
k127_4465158 flag=1 multi=19.0000 len=4386	3.7114	4386	0.5178	94.2544	4134	62	58	0.5104	3	2.39
k127_4471133 flag=1 multi=15.0000 len=5834	3.1442	5834	0.5346	89.3212	5211	71	69	0.5291	3	1.89
k127_4526188 flag=1 multi=11.0000 len=3016	2.8485	3016	0.5050	90.4178	2727	32	32	0.5017	2	1.99
k127_4576311 flag=1 multi=27.0000 len=5901	4.2761	5901	0.4848	95.7634	5651	96	92	0.4798	4	2.46
k127_4627663 flag=1 multi=14.0000 len=3644	3.4355	3644	0.5093	88.0351	3208	46	47	0.4906	3	2.22
k127_4663325 flag=1 multi=14.0000 len=5385	3.6695	5385	0.5214	89.1736	4802	76	74	0.5193	3	2.52
k127_4684772 flag=1 multi=42.6909 len=4818	3.0531	4818	0.5044	83.2918	4013	55	55	0.4976	3	2.46
k127_4686574 flag=1 multi=37.7692 len=5586	3.3303	5586	0.5397	91.8009	5128	74	70	0.5382	3	2.27
k127_4758142 flag=1 multi=21.0000 len=8244	3.5825	8244	0.5069	89.5197	7380	111	116	0.5085	3	2.85
k127_4766539 flag=1 multi=18.0000 len=4951	3.2856	4951	0.5118	85.0333	4210	64	64	0.5034	3	2.44
k127_4770880 flag=1 multi=12.0000 len=5638	3.8487	5638	0.5076	93.2423	5257	87	85	0.5085	3	2.94
k127_4826545 flag=1 multi=20.0000 len=8616	4.2335	8616	0.4966	89.9605	7751	141	141	0.4888	4	5.05
k127_5019942 flag=1 multi=14.9792 len=4175	3.5001	4175	0.4960	87.0659	3635	59	52	0.4884	3	2.46
k127_5075429 flag=1 multi=13.0000 len=3333	3.7021	3333	0.5077	90.5191	3017	47	49	0.4945	3	2.93
k127_5106808 flag=1 multi=12.0000 len=14920	3.8378	14920	0.4824	92.8016	13846	209	214	0.4858	4	2.39
k127_5140178 flag=1 multi=10.0000 len=4674	3.1194	4674	0.5479	93.3462	4363	57	55	0.5469	3	1.80
k127_5184410 flag=1 multi=17.0000 len=4910	2.6971	4910	0.5224	76.1711	3740	50	52	0.5090	2	2.36
k127_5237284 flag=1 multi=17.0000 len=6586	0.0000	6586	0.5234	0.0000	0	0	0	0.0000	-1	0.00
k127_5258692 flag=0 multi=72.6437 len=6430	10.9000	6430	0.5008	97.9160	6296	236	244	0.5116	7	11.84
k127_5258878 flag=1 multi=15.0000 len=3989	3.6149	3989	0.4876	93.9584	3748	53	53	0.4876	3	2.28
k127_5335012 flag=1 multi=14.0000 len=4286	4.4921	4286	0.4853	97.1069	4162	71	72	0.4855	4	2.96
k127_5352586 flag=1 multi=33.0000 len=3987	4.2207	3987	0.5250	94.7580	3778	61	66	0.5190	4	2.67
k127_5379356 flag=1 multi=14.0000 len=3078	2.8125	3078	0.5107	84.2755	2594	31	32	0.5063	3	2.22
k127_5441167 flag=1 multi=11.0000 len=3418	3.0854	3418	0.5219	86.3663	2952	40	39	0.5194	3	2.30
k127_5473093 flag=1 multi=26.0000 len=4955	3.2563	4955	0.5088	89.8890	4454	60	64	0.5104	3	2.34
k127_5507806 flag=1 multi=38.0000 len=4232	3.0818	4232	0.5121	90.2647	3820	47	50	0.5161	2	2.15
k127_5532631 flag=1 multi=10.0000 len=6716	0.1547	6716	0.5264	6.5515	440	4	4	0.6392	0	0.64
k127_5559996 flag=1 multi=10.0000 len=6005	0.6480	6005	0.5276	21.5654	1295	15	17	0.5064	0	2.09
k127_5564816 flag=1 multi=17.0000 len=5374	4.4626	5374	0.5199	94.5850	5083	89	91	0.5140	4	2.59
k127_5584570 flag=1 multi=52.0000 len=3301	4.0527	3301	0.5044	93.3959	3083	49	49	0.5052	4	2.35
k127_5601536 flag=1 multi=11.0000 len=4174	3.6179	4174	0.4844	88.1409	3679	64	58	0.4879	3	2.47
k127_5627348 flag=1 multi=15.0000 len=10116	3.2996	10116	0.5063	93.0210	9410	125	127	0.5038	3	2.01
k127_5680818 flag=1 multi=51.8753 len=8227	3.6546	8227	0.5211	93.0473	7655	109	114	0.5198	3	2.64
k127_5720540 flag=1 multi=29.0000 len=3600	3.1189	3600	0.5256	89.7778	3232	42	45	0.5220	3	2.28
k127_5749895 flag=1 multi=40.0000 len=3846	3.7083	3846	0.5096	94.0458	3617	51	53	0.4979	3	2.52
k127_5801330 flag=1 multi=17.4555 len=8322	3.5738	8322	0.5029	92.7662	7720	110	109	0.4985	3	2.55
k127_5807933 flag=1 multi=19.0000 len=6075	3.3967	6075	0.4999	90.3374	5488	78	77	0.4991	3	2.17
k127_5824208 flag=1 multi=16.0000 len=3597	3.7887	3597	0.5229	91.7431	3300	49	50	0.5376	4	2.39
k127_5900952 flag=1 multi=9.0000 len=2677	2.5368	2677	0.5121	74.9720	2007	25	24	0.5083	2	2.48
k127_5914153 flag=0 multi=20.0044 len=3075	3.0133	3075	0.4972	92.7480	2852	38	33	0.4912	3	2.11
k127_5924293 flag=1 multi=23.0000 len=7309	3.3284	7309	0.5140	89.8481	6567	97	91	0.5148	3	2.32
k127_5931977 flag=1 multi=11.0000 len=5911	3.7078	5911	0.5121	93.3852	5520	84	85	0.5186	3	2.51
k127_5935108 flag=1 multi=41.0000 len=10610	3.3417	10610	0.5025	88.8784	9430	135	131	0.4934	3	2.25
k127_441 flag=0 multi=100.3451 len=6362	30.4170	6362	0.6944	100.0000	6362	759	746	0.6791	30	9.35
k127_28337 flag=0 multi=114.6621 len=4874	37.6100	4874	0.6929	100.0000	4874	720	747	0.6689	27	34.02
k127_29156 flag=0 multi=87.4719 len=2918	32.6210	2918	0.6960	97.2584	2838	371	374	0.6774	26	23.27
k127_29683 flag=0 multi=100.5383 len=4446	29.7108	4446	0.6799	100.0000	4446	530	525	0.6687	29	9.22
k127_35311 flag=0 multi=88.2849 len=2984	26.7731	2984	0.6857	100.0000	2984	328	338	0.6720	27	7.85
k127_36382 flag=0 multi=172.8331 len=3464	25.5456	3464	0.6914	100.0000	3464	358	348	0.6725	25	8.04
k127_38752 flag=0 multi=122.0707 len=3166	32.1494	3166	0.6927	100.0000	3166	404	394	0.6796	32	12.75
k127_39552 flag=0 multi=156.6131 len=5963	41.1124	5963	0.6805	100.0000	5963	965	991	0.6604	36	23.54
k127_61540 flag=0 multi=99.2635 len=7938	37.1223	7938	0.6852	100.0000	7938	1162	1140	0.6671	33	25.33
k127_77066 flag=0 multi=86.8419 len=3700	28.6784	3700	0.6549	100.0000	3700	395	385	0.6528	27	8.21
k127_86422 flag=0 multi=116.5139 len=4003	34.3263	4003	0.6707	100.0000	4003	552	538	0.6529	33	15.19
k127_87713 flag=0 multi=118.4146 len=4039	31.3694	4039	0.6895	100.0000	4039	509	509	0.6739	29	13.55
k127_89034 flag=0 multi=143.2111 len=2823	29.7531	2823	0.6738	100.0000	2823	328	324	0.6602	30	9.61
k127_90516 flag=0 multi=97.5652 len=3890	40.4013	3890	0.6961	100.0000	3890	652	617	0.6807	29	43.85
k127_95360 flag=0 multi=133.8924 len=2738	29.0796	2738	0.6877	100.0000	2738	319	304	0.6673	30	9.10
k127_96731 flag=0 multi=117.9065 len=3496	49.8335	3496	0.6605	100.0000	3496	646	759	0.6571	40	31.59
k127_102636 flag=0 multi=94.1408 len=2811	17.2700	2811	0.6923	99.7866	2805	193	191	0.6761	18	9.11
