#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_1570857 flag=1 multi=9.0000 len=5239	1.6066	5239	0.6503	69.6316	3648	33	35	0.6311	1	1.50
k127_1596228 flag=1 multi=29.0000 len=2563	5.2201	2563	0.6590	79.9844	2050	70	52	0.6320	2	8.93
k127_1605515 flag=1 multi=46.0000 len=4888	1.1872	4888	0.6512	53.0483	2593	23	24	0.6300	1	1.54
k127_1618783 flag=1 multi=13.0000 len=2586	3.7989	2586	0.6605	82.4053	2131	36	41	0.6420	3	4.45
k127_1631955 flag=1 multi=25.0000 len=4842	4.8734	4842	0.6417	94.0107	4552	97	98	0.6246	3	4.57
k127_1645278 flag=1 multi=9.0000 len=3097	1.0584	3097	0.7081	54.5689	1690	13	14	0.7016	1	1.22
k127_1650167 flag=1 multi=16.0000 len=2882	2.1367	2882	0.6672	71.7904	2069	24	25	0.6572	1	2.38
k127_1665731 flag=1 multi=10.0000 len=2890	12.0090	2890	0.6862	68.2353	1972	136	154	0.6399	1	39.60
k127_1666891 flag=1 multi=15.0000 len=3988	1.2886	3988	0.7009	54.6640	2180	18	20	0.6782	1	1.55
k127_1667324 flag=1 multi=18.1336 len=4071	2.7453	4071	0.6588	82.2648	3349	52	50	0.6261	2	3.08
k127_1677075 flag=1 multi=16.0000 len=7447	16.7446	7447	0.6436	80.3276	5982	476	496	0.5370	2	62.64
k127_1679338 flag=1 multi=18.0000 len=3886	4.4215	3886	0.6740	78.1523	3037	69	76	0.6392	2	9.09
k127_1712581 flag=1 multi=73.0000 len=2983	1.9222	2983	0.6611	61.9511	1848	25	19	0.6401	1	2.13
k127_1753783 flag=1 multi=18.0000 len=3506	1.3511	3506	0.6295	67.0565	2351	19	22	0.6129	1	1.35
k127_1766736 flag=1 multi=35.0000 len=3743	6.1926	3743	0.6805	70.7988	2650	91	96	0.6655	2	14.71
k127_1784287 flag=1 multi=29.0000 len=2586	1.4927	2586	0.6883	60.6729	1569	18	15	0.6962	1	1.75
k127_1786450 flag=1 multi=28.0000 len=6783	2.0174	6783	0.6888	57.9537	3931	54	57	0.6566	1	3.21
k127_1817316 flag=1 multi=30.0000 len=6014	2.5831	6014	0.6796	63.5185	3820	97	32	0.6036	1	8.48
k127_1835711 flag=1 multi=20.0000 len=4205	0.9931	4205	0.6540	41.0464	1726	17	18	0.6148	0	1.51
k127_1845064 flag=1 multi=5.0000 len=3215	0.0000	3215	0.6641	0.0000	0	0	0	0.0000	-1	0.00
k127_1846632 flag=1 multi=10.0000 len=2681	1.3730	2681	0.6688	59.0451	1583	13	15	0.6310	1	1.58
k127_1856319 flag=1 multi=27.0000 len=9067	2.6932	9067	0.6685	73.0231	6621	101	102	0.6433	2	3.14
k127_1869680 flag=1 multi=25.0000 len=3308	3.1088	3308	0.6527	67.7751	2242	41	44	0.6485	3	3.10
k127_1870838 flag=1 multi=41.0000 len=4511	1.9016	4511	0.6351	75.4600	3404	33	33	0.6133	2	1.67
k127_1905254 flag=1 multi=44.0000 len=8013	4.3755	8013	0.6538	74.9158	6003	135	144	0.6373	3	4.82
k127_1925873 flag=1 multi=12.0000 len=3652	2.3146	3652	0.6512	73.7952	2695	35	30	0.6246	2	2.68
k127_1926739 flag=1 multi=17.0000 len=4638	4.0412	4638	0.6738	78.4821	3640	74	78	0.6357	2	5.68
k127_1929750 flag=1 multi=12.0000 len=5309	1.5965	5309	0.6645	62.6860	3328	33	39	0.6535	1	1.73
k127_1942449 flag=1 multi=19.0000 len=2713	1.5938	2713	0.6819	72.2079	1959	16	17	0.6589	2	1.37
k127_1946454 flag=1 multi=47.0000 len=2640	1.4110	2640	0.6701	46.2879	1222	14	15	0.6667	0	1.77
k127_1964144 flag=1 multi=15.0000 len=3578	1.3681	3578	0.6895	55.0307	1969	18	22	0.6572	1	1.72
k127_1999254 flag=0 multi=12.0559 len=2740	2.3051	2740	0.6770	76.2774	2090	28	24	0.6546	2	2.12
k127_2045756 flag=1 multi=30.5945 len=3900	3.0095	3900	0.6813	76.8718	2998	49	46	0.6638	2	3.27
k127_2050935 flag=1 multi=36.3858 len=3390	2.0215	3390	0.6761	68.3776	2318	27	29	0.6590	2	2.55
k127_2053358 flag=1 multi=72.0000 len=3094	1.2576	3094	0.6606	56.0440	1734	13	18	0.6646	1	1.54
k127_2098285 flag=1 multi=28.0000 len=2967	1.8059	2967	0.6791	71.7223	2128	19	22	0.6781	2	1.65
k127_2098836 flag=1 multi=19.0000 len=9638	3.7971	9638	0.6836	62.1602	5991	147	150	0.6212	1	5.15
k127_2099017 flag=1 multi=13.0000 len=2550	2.2722	2550	0.6710	66.5882	1698	23	20	0.6468	2	2.42
k127_2101741 flag=1 multi=14.0000 len=8750	2.4133	8750	0.6769	64.9257	5681	83	90	0.6458	1	3.70
k127_2111859 flag=1 multi=13.0000 len=3717	1.3890	3717	0.6809	62.4428	2321	20	21	0.6577	1	1.62
k127_2116831 flag=1 multi=12.0000 len=2641	2.8470	2641	0.6433	61.1132	1614	29	35	0.6119	1	4.65
k127_2120597 flag=1 multi=31.0000 len=3330	1.5108	3330	0.6450	65.4054	2178	20	20	0.6281	2	1.46
k127_2140395 flag=1 multi=35.0000 len=3123	3.4672	3123	0.6526	74.3836	2323	47	41	0.6361	3	3.14
k127_2141528 flag=1 multi=10.3815 len=5480	1.2425	5480	0.6748	59.4708	3259	28	26	0.6616	1	1.33
k127_2206374 flag=1 multi=42.0000 len=3550	0.8583	3550	0.6603	46.7324	1659	14	15	0.6394	0	1.14
k127_2206900 flag=1 multi=60.0000 len=3154	1.9696	3154	0.6538	74.5086	2350	26	25	0.6295	2	1.93
k127_2211108 flag=1 multi=84.0000 len=8958	2.6127	8958	0.6702	79.5378	7125	93	100	0.6646	2	2.50
k127_2211952 flag=1 multi=38.0000 len=8715	2.3644	8715	0.6908	75.3299	6565	82	84	0.6555	2	3.35
k127_2235193 flag=1 multi=15.0000 len=5878	4.4774	5878	0.6618	87.3937	5137	99	114	0.6452	3	4.00
k127_2235880 flag=1 multi=19.4437 len=4756	2.5900	4756	0.6497	74.9369	3564	55	42	0.6257	2	2.91
k127_2245524 flag=1 multi=39.0055 len=3371	7.6063	3371	0.6755	97.1818	3276	96	107	0.6648	7	4.79
k127_2269936 flag=1 multi=16.0000 len=9148	2.8552	9148	0.6663	82.6957	7565	97	89	0.6419	2	3.48
k127_2272452 flag=1 multi=33.0000 len=3435	12.0719	3435	0.6754	80.6696	2771	158	170	0.6021	2	21.79
k127_2288128 flag=1 multi=23.0000 len=5294	2.7299	5294	0.6634	78.1262	4136	58	59	0.6472	2	2.26
k127_2294367 flag=1 multi=25.0000 len=7783	1.8812	7783	0.6405	62.2511	4845	56	55	0.6147	1	2.46
k127_2328763 flag=1 multi=13.0000 len=3835	1.4117	3835	0.6816	58.9309	2260	21	29	0.6347	1	1.81
k127_2329831 flag=1 multi=44.0000 len=2865	3.1934	2865	0.6618	77.3124	2215	36	40	0.6363	2	3.36
k127_2340638 flag=1 multi=30.1438 len=3596	0.8832	3596	0.6660	42.1580	1516	13	13	0.6217	0	1.26
k127_2342847 flag=1 multi=120.0000 len=5594	3.8602	5594	0.6555	90.1502	5043	72	79	0.6432	3	3.82
k127_2345370 flag=1 multi=10.0000 len=3341	1.1673	3341	0.6830	51.3619	1716	17	15	0.6553	1	1.50
k127_2351120 flag=1 multi=19.0000 len=6703	4.9888	6703	0.6581	76.7418	5144	130	130	0.6526	2	16.86
k127_2351898 flag=1 multi=23.0000 len=15942	1.5215	15942	0.6539	59.3464	9461	95	104	0.6411	1	1.80
k127_2353117 flag=1 multi=52.0000 len=4838	1.0988	4838	0.6986	53.3898	2583	23	24	0.6848	1	1.38
k127_2359551 flag=1 multi=26.0000 len=3832	3.1096	3832	0.6798	79.5146	3047	44	53	0.6529	2	4.95
k127_2365560 flag=1 multi=36.0000 len=3828	1.2994	3828	0.6917	54.3365	2080	23	19	0.6744	1	1.82
k127_2376331 flag=1 multi=14.0000 len=4936	1.8171	4936	0.6801	68.5778	3385	34	39	0.6730	2	1.79
k127_2396652 flag=1 multi=17.0000 len=3698	1.1693	3698	0.6728	55.2731	2044	18	18	0.6569	1	1.35
k127_2400836 flag=1 multi=47.0000 len=10439	4.0151	10439	0.6674	83.8203	8750	145	158	0.6367	2	5.57
k127_2406367 flag=1 multi=16.0000 len=5336	1.6261	5336	0.6818	55.1724	2944	33	34	0.6603	1	2.00
k127_2409957 flag=1 multi=26.8126 len=4844	2.2628	4844	0.6804	77.8489	3771	44	45	0.6513	2	1.97
k127_2410016 flag=1 multi=12.0000 len=2962	1.9878	2962	0.6550	75.7596	2244	19	28	0.6388	2	1.85
k127_2410288 flag=1 multi=27.0000 len=8050	2.3816	8050	0.6678	60.0124	4831	77	82	0.6342	1	4.07
k127_2414677 flag=1 multi=19.0000 len=3881	2.6192	3881	0.6808	78.4076	3043	39	47	0.6326	2	2.87
k127_2415315 flag=1 multi=20.0000 len=2953	10.6143	2953	0.6194	100.0000	2953	141	87	0.6194	5	12.22
k127_2424700 flag=1 multi=36.0000 len=2692	1.5903	2692	0.7069	53.7519	1447	18	20	0.7052	1	2.13
k127_2426558 flag=1 multi=17.0000 len=3416	0.8369	3416	0.6683	47.0433	1607	12	12	0.6528	0	1.25
k127_2439121 flag=1 multi=12.0000 len=3491	3.1739	3491	0.6651	70.2664	2453	43	43	0.6333	2	3.39
k127_2451027 flag=1 multi=23.0000 len=4114	6.2273	4114	0.6680	77.8561	3203	100	110	0.6534	3	9.44
k127_2465950 flag=1 multi=31.0000 len=3733	8.7182	3733	0.6619	71.5242	2670	129	130	0.6374	3	15.04
k127_2480471 flag=1 multi=20.0000 len=3769	3.8602	3769	0.6657	65.9061	2484	64	55	0.6209	2	6.04
k127_2484928 flag=1 multi=38.0000 len=3863	2.6609	3863	0.6756	73.2591	2830	41	38	0.6473	2	3.00
k127_2487533 flag=1 multi=12.0000 len=3439	1.4673	3439	0.6455	74.0041	2545	23	20	0.6182	1	1.31
k127_2489228 flag=1 multi=28.0000 len=5505	2.9333	5505	0.6868	71.8619	3956	61	71	0.6314	2	4.06
k127_2490701 flag=1 multi=21.0000 len=6018	2.3707	6018	0.6210	63.0608	3795	58	62	0.5995	2	2.95
k127_2500704 flag=1 multi=8.8674 len=2541	7.9465	2541	0.6556	49.6261	1261	88	72	0.6399	0	17.56
k127_2503590 flag=1 multi=43.0000 len=2527	1.2236	2527	0.6898	57.4594	1452	12	15	0.6901	1	1.43
k127_2516665 flag=1 multi=32.0000 len=4445	2.8837	4445	0.6776	65.9393	2931	49	51	0.6464	2	3.92
k127_2517020 flag=1 multi=30.0000 len=6084	2.6910	6084	0.6783	66.2229	4029	66	74	0.6534	2	3.38
k127_2522686 flag=1 multi=23.0000 len=2593	1.5361	2593	0.6575	45.4300	1178	20	12	0.5957	0	2.46
k127_2523855 flag=1 multi=10.0000 len=5236	1.5915	5236	0.7051	62.1276	3253	38	35	0.7090	1	2.56
k127_2542431 flag=1 multi=24.0000 len=3656	1.3255	3656	0.6447	60.2024	2201	18	20	0.6388	1	1.33
k127_2546542 flag=1 multi=14.0000 len=3218	2.6352	3218	0.6663	73.7415	2373	30	34	0.6503	2	3.21
k127_2551816 flag=1 multi=27.0000 len=4512	3.8422	4512	0.6715	72.5621	3274	66	78	0.6588	2	7.88
k127_2553841 flag=1 multi=26.0000 len=20678	1.8066	20678	0.6449	72.0911	14907	142	157	0.6385	1	1.76
k127_2564383 flag=1 multi=21.0000 len=6044	3.3273	6044	0.6724	66.6281	4027	84	81	0.6432	1	5.76
k127_2576532 flag=1 multi=14.0000 len=10235	1.4363	10235	0.6641	65.4421	6698	56	56	0.6522	1	1.51
k127_2584049 flag=1 multi=16.0000 len=11964	1.1736	11964	0.6564	55.6085	6653	53	57	0.6267	1	1.55
k127_2591872 flag=1 multi=18.0000 len=5383	1.4525	5383	0.6974	52.1271	2806	34	33	0.6651	1	2.12
k127_2592473 flag=1 multi=13.0000 len=5236	1.7517	5236	0.6532	60.5233	3169	35	38	0.6345	1	2.01
k127_2616826 flag=1 multi=13.0000 len=3348	1.3530	3348	0.6771	64.6953	2166	18	20	0.6602	1	1.90
k127_2621579 flag=1 multi=16.0000 len=7091	1.6573	7091	0.6862	67.4235	4781	46	49	0.6664	2	1.58
k127_2643789 flag=1 multi=13.0000 len=3132	2.5137	3132	0.6638	81.7688	2561	31	34	0.6482	2	2.09
k127_2660502 flag=1 multi=35.0000 len=13680	1.6703	13680	0.6621	67.5439	9240	94	89	0.6379	1	1.71
k127_2671218 flag=1 multi=11.0000 len=4064	1.4284	4064	0.6848	50.3937	2048	24	22	0.6778	1	2.38
k127_2673146 flag=1 multi=42.0000 len=6249	1.6113	6249	0.6795	68.1229	4257	40	40	0.6622	1	1.61
k127_2677220 flag=1 multi=52.0000 len=3421	1.1046	3421	0.6986	43.2037	1478	16	16	0.6852	0	1.81
k127_2683243 flag=1 multi=27.0000 len=3755	1.5281	3755	0.6431	58.0293	2179	22	21	0.6175	1	1.76
k127_2690400 flag=1 multi=11.0000 len=7093	1.6825	7093	0.6766	62.2304	4414	46	48	0.6435	1	1.85
k127_2694142 flag=1 multi=12.0000 len=5801	2.8754	5801	0.6575	78.7450	4568	65	66	0.6386	2	3.24
k127_2696399 flag=1 multi=12.0000 len=2548	2.1338	2548	0.6664	68.9168	1756	24	21	0.6516	2	2.37
k127_2698177 flag=1 multi=12.0000 len=3240	1.3741	3240	0.7160	62.9012	2038	18	19	0.6915	1	1.47
k127_2704132 flag=1 multi=12.0000 len=8049	1.1257	8049	0.6514	55.2367	4446	34	36	0.6253	1	1.31
k127_2716629 flag=1 multi=33.0000 len=2871	1.2577	2871	0.6848	50.0522	1437	13	16	0.6463	1	1.59
k127_2742847 flag=1 multi=12.0000 len=2561	0.9133	2561	0.6876	48.2624	1236	11	10	0.6806	0	1.12
k127_2753906 flag=1 multi=37.0000 len=4022	8.5331	4022	0.6740	88.9607	3578	130	141	0.6378	4	9.39
k127_2759368 flag=1 multi=14.0000 len=3376	2.8359	3376	0.6765	75.6220	2553	34	39	0.6442	2	2.64
k127_2771478 flag=1 multi=12.0000 len=4847	0.0000	4847	0.6472	0.0000	0	0	0	0.0000	-1	0.00
k127_2783783 flag=1 multi=18.0000 len=5928	1.6822	5928	0.6422	73.1613	4337	39	38	0.6346	2	1.43
k127_2786426 flag=1 multi=20.0000 len=3185	1.7438	3185	0.6870	69.7645	2222	24	22	0.6607	1	1.83
k127_2803063 flag=1 multi=22.0000 len=3241	1.6529	3241	0.6606	64.2086	2081	19	21	0.6170	1	1.81
k127_2811601 flag=1 multi=17.0000 len=4403	1.5246	4403	0.6455	68.8394	3031	26	30	0.6066	1	1.44
k127_2825526 flag=1 multi=23.0000 len=4987	3.4686	4987	0.6715	73.5913	3670	81	74	0.6527	2	4.91
k127_2826114 flag=1 multi=16.0000 len=2709	4.2831	2709	0.6600	83.7948	2270	47	48	0.6557	3	4.15
k127_2828338 flag=1 multi=12.0000 len=3857	1.8374	3857	0.6915	70.1841	2707	31	30	0.6734	2	1.82
k127_2831727 flag=1 multi=18.0000 len=2746	1.4734	2746	0.6788	77.9315	2140	17	14	0.6748	1	1.17
k127_2845944 flag=1 multi=10.0000 len=4154	1.9013	4154	0.6952	84.1117	3494	34	30	0.6863	2	1.55
k127_2848775 flag=1 multi=27.0000 len=3558	1.3420	3558	0.6892	56.2957	2003	19	22	0.6774	1	1.62
k127_2856260 flag=1 multi=14.0000 len=4373	1.4402	4373	0.6755	50.2401	2197	28	23	0.6464	1	2.12
k127_2857021 flag=1 multi=17.0000 len=3743	4.6065	3743	0.6842	71.4133	2673	64	77	0.6410	1	8.83
k127_2859454 flag=1 multi=41.0000 len=12634	2.0471	12634	0.6655	67.7774	8563	100	104	0.6468	2	2.19
k127_2862095 flag=1 multi=10.0000 len=3003	6.4429	3003	0.6683	81.3853	2444	86	90	0.6165	2	20.47
k127_2864236 flag=1 multi=16.0000 len=7901	3.0971	7901	0.6662	79.9139	6314	94	96	0.6459	2	3.81
k127_2865523 flag=1 multi=28.0000 len=3618	1.4939	3618	0.6310	60.0884	2174	22	21	0.6058	1	1.77
k127_2876627 flag=1 multi=31.0000 len=2959	1.9030	2959	0.6749	75.4647	2233	20	24	0.6630	2	2.00
k127_2881273 flag=1 multi=17.0000 len=5985	2.0658	5985	0.6926	77.1094	4615	47	53	0.6499	2	2.02
k127_2889480 flag=1 multi=24.0000 len=4133	2.6584	4133	0.6581	83.3293	3444	39	48	0.6348	2	2.59
k127_2906249 flag=1 multi=34.0000 len=3449	2.1453	3449	0.6941	84.1983	2904	29	27	0.6913	2	1.64
k127_2909800 flag=1 multi=13.0000 len=3513	2.0959	3513	0.6820	63.3362	2225	46	19	0.5924	1	4.99
k127_2914204 flag=1 multi=19.0000 len=3449	2.8037	3449	0.6454	80.5451	2778	40	38	0.6364	2	2.49
k127_2930659 flag=1 multi=17.0000 len=3545	1.3035	3545	0.6872	67.1086	2379	17	20	0.6487	1	1.38
k127_2998474 flag=1 multi=15.0000 len=7986	1.7898	7986	0.6662	66.3035	5295	55	65	0.6429	1	1.80
k127_3001614 flag=1 multi=29.0000 len=2581	1.5881	2581	0.6773	62.7664	1620	17	14	0.6397	1	1.70
k127_3004213 flag=1 multi=13.0000 len=6993	1.3512	6993	0.6764	60.0458	4199	37	43	0.6569	1	1.64
k127_3008155 flag=1 multi=45.0000 len=6643	3.4770	6643	0.6494	77.0285	5117	84	100	0.6090	3	3.64
k127_3013067 flag=1 multi=30.0000 len=4800	1.7683	4800	0.6635	60.1250	2886	34	36	0.6526	1	2.16
k127_3015931 flag=1 multi=18.0000 len=11316	1.9069	11316	0.6638	67.3648	7623	92	91	0.6492	1	2.54
k127_3016339 flag=1 multi=15.0000 len=3064	1.8322	3064	0.6469	78.5248	2406	23	22	0.6194	1	1.88
k127_3027127 flag=1 multi=17.0000 len=2558	1.5059	2558	0.6849	62.7443	1605	16	15	0.6635	1	1.51
k127_3028838 flag=1 multi=42.0000 len=4333	1.9949	4333	0.6741	61.4586	2663	34	36	0.6328	1	2.41
k127_3039210 flag=1 multi=12.7043 len=3577	1.7098	3577	0.7009	65.4459	2341	24	26	0.6880	1	1.72
k127_3040983 flag=1 multi=40.0000 len=2919	2.0182	2919	0.6934	80.0274	2336	25	23	0.6708	1	2.04
k127_3041421 flag=1 multi=21.0000 len=3668	6.3713	3668	0.6565	94.1930	3455	93	89	0.6397	6	4.00
k127_3060945 flag=1 multi=18.0000 len=7361	2.2540	7361	0.6676	69.4471	5112	60	70	0.6424	2	2.50
k127_3061936 flag=1 multi=74.0000 len=3245	1.5365	3245	0.6450	68.0431	2208	19	20	0.6237	1	1.55
k127_3064131 flag=1 multi=18.0000 len=4913	2.4415	4913	0.6635	69.5909	3419	44	49	0.6349	2	3.86
k127_3066375 flag=1 multi=11.0000 len=4578	3.2027	4578	0.6765	77.7851	3561	62	62	0.6522	3	2.95
k127_3086275 flag=1 multi=13.0000 len=4349	1.8476	4349	0.6958	62.4511	2716	33	29	0.6724	1	2.01
k127_3093441 flag=1 multi=9.0000 len=2835	2.8469	2835	0.6621	88.9947	2523	34	31	0.6549	2	2.38
k127_3101998 flag=1 multi=23.0000 len=3215	1.0977	3215	0.6414	54.9300	1766	12	14	0.6013	1	1.21
k127_3102801 flag=1 multi=10.0000 len=3569	1.4559	3569	0.6890	65.7887	2348	18	26	0.6728	1	1.52
k127_3112758 flag=1 multi=13.8323 len=2530	1.7352	2530	0.6791	73.2016	1852	17	16	0.6686	2	1.51
k127_3113384 flag=1 multi=13.0000 len=2876	1.1679	2876	0.7038	51.3908	1478	17	10	0.7026	1	1.46
k127_3115529 flag=1 multi=21.0000 len=4493	1.1131	4493	0.6615	52.2368	2347	21	19	0.6451	1	2.08
k127_3124563 flag=1 multi=12.0000 len=2515	4.9085	2515	0.6696	74.4732	1873	49	56	0.6526	3	6.41
k127_3133567 flag=1 multi=15.0000 len=2762	1.8425	2762	0.6828	74.5836	2060	20	18	0.6590	2	1.51
k127_3134261 flag=1 multi=17.0000 len=5949	1.8756	5949	0.6031	73.5922	4378	42	44	0.5824	2	1.62
k127_3142601 flag=1 multi=11.0000 len=3178	3.8587	3178	0.6570	82.6935	2628	54	52	0.6405	3	3.70
k127_3143974 flag=1 multi=27.0000 len=2768	3.8132	2768	0.6456	80.9610	2241	44	46	0.6724	2	7.77
k127_3175195 flag=1 multi=12.0000 len=3989	1.1123	3989	0.6917	53.2715	2125	18	17	0.6728	1	1.28
k127_3179977 flag=1 multi=77.7030 len=3807	1.8910	3807	0.6459	65.4058	2490	30	26	0.6360	2	2.06
k127_3183199 flag=1 multi=12.0000 len=2570	1.0782	2570	0.7074	60.0000	1542	11	11	0.6941	1	1.16
k127_3183686 flag=1 multi=29.0000 len=2568	2.5074	2568	0.6581	80.8411	2076	23	31	0.6391	2	2.31
k127_3185178 flag=1 multi=31.0000 len=2637	1.8771	2637	0.7042	66.1737	1745	19	18	0.6804	2	1.83
k127_3193397 flag=1 multi=45.0000 len=7070	3.2651	7070	0.6594	73.0127	5162	90	97	0.6334	2	5.38
k127_3211292 flag=1 multi=17.0985 len=20124	0.5872	20124	0.6553	20.1749	4060	48	63	0.6355	0	1.71
k127_3212298 flag=1 multi=108.0000 len=3940	8.8744	3940	0.6716	100.0000	3940	131	154	0.6514	8	5.03
k127_3217232 flag=1 multi=70.0000 len=2596	6.7200	2596	0.6572	99.6148	2586	56	61	0.6442	5	5.30
k127_3223265 flag=1 multi=11.0000 len=2663	1.4900	2663	0.6951	60.6834	1616	15	15	0.6865	1	1.51
k127_3234757 flag=1 multi=18.0000 len=4688	1.6060	4688	0.6809	64.6331	3030	32	30	0.6628	1	1.80
k127_3235365 flag=1 multi=14.0000 len=4199	2.4377	4199	0.6747	68.4211	2873	46	38	0.6575	1	3.02
k127_3264224 flag=1 multi=12.0000 len=6410	1.5886	6410	0.6557	59.5632	3818	46	34	0.6292	1	2.10
k127_3270683 flag=1 multi=36.6555 len=6159	3.7646	6159	0.6654	78.1458	4813	121	60	0.6065	2	8.89
k127_3294023 flag=1 multi=35.0000 len=3633	1.5211	3633	0.6727	59.6477	2167	18	38	0.6572	1	2.08
k127_3308325 flag=1 multi=15.0000 len=6925	2.2189	6925	0.6644	67.7256	4690	66	57	0.6535	1	2.64
k127_3329267 flag=1 multi=24.0000 len=4475	2.2632	4475	0.6780	69.9665	3131	39	45	0.6537	2	2.24
k127_3335324 flag=1 multi=52.0000 len=3537	2.9474	3537	0.6579	90.5570	3203	37	45	0.6512	3	1.80
k127_3336193 flag=1 multi=9.6169 len=2500	1.0208	2500	0.6812	54.9200	1373	11	11	0.6499	1	1.18
k127_3340264 flag=1 multi=22.0000 len=2726	5.3966	2726	0.6658	77.2561	2106	60	58	0.6597	2	12.92
k127_3346154 flag=1 multi=10.9634 len=4501	1.0806	4501	0.6845	49.4335	2225	18	21	0.6517	0	1.34
k127_3347598 flag=1 multi=18.0000 len=5561	1.3636	5561	0.6810	60.9603	3390	32	30	0.6421	1	1.63
k127_3361808 flag=1 multi=10.0000 len=6206	0.8853	6206	0.6832	49.0976	3047	20	24	0.6568	0	1.13
k127_3365694 flag=1 multi=21.0000 len=4552	3.0945	4552	0.6707	75.5931	3441	58	58	0.6614	2	3.22
k127_3373882 flag=1 multi=21.0000 len=5538	1.1472	5538	0.6750	54.9296	3042	28	26	0.6618	1	1.25
k127_3381215 flag=1 multi=16.0000 len=3457	2.0506	3457	0.6673	62.4241	2158	27	34	0.6644	1	2.33
k127_3381676 flag=1 multi=19.0000 len=2900	3.8707	2900	0.6545	80.8276	2344	61	34	0.6021	1	6.49
k127_3384827 flag=1 multi=24.0000 len=3153	6.5490	3153	0.6537	99.0802	3124	81	87	0.6325	5	5.43
k127_3406485 flag=1 multi=18.0000 len=11017	1.1973	11017	0.6585	27.2760	3005	47	67	0.6146	0	2.65
k127_3422289 flag=1 multi=19.0000 len=4449	1.7590	4449	0.6806	78.6918	3501	30	30	0.6655	1	1.77
k127_3426374 flag=1 multi=12.9541 len=3004	1.2347	3004	0.6352	57.1904	1718	15	13	0.6152	1	1.44
k127_3445512 flag=1 multi=14.0000 len=2781	4.9216	2781	0.6728	89.7878	2497	55	55	0.6567	5	3.30
k127_3448838 flag=1 multi=26.0000 len=4623	3.2877	4623	0.6448	74.3240	3436	61	59	0.6479	2	3.84
k127_3483797 flag=1 multi=21.0000 len=3538	1.0376	3538	0.6744	53.2787	1885	14	16	0.6549	1	1.21
k127_3493373 flag=1 multi=19.0000 len=7982	6.2767	7982	0.6681	77.6622	6199	199	200	0.6257	2	17.62
k127_3495962 flag=1 multi=12.0000 len=4475	2.0324	4475	0.6525	61.2291	2740	35	33	0.6411	1	2.42
k127_3516038 flag=0 multi=14.9926 len=5837	1.7968	5837	0.6656	64.8964	3788	38	43	0.6305	1	2.72
k127_3548054 flag=1 multi=14.0000 len=2584	2.3603	2584	0.6625	58.7848	1519	25	22	0.6387	1	3.10
k127_3553597 flag=1 multi=11.0000 len=2514	1.9483	2514	0.7033	74.8608	1882	19	21	0.6968	2	2.00
k127_3564120 flag=1 multi=20.0000 len=5524	3.5838	5524	0.6452	82.2411	4543	80	76	0.6353	3	3.27
k127_3573072 flag=1 multi=130.0000 len=4535	4.0507	4535	0.6644	93.8258	4255	53	71	0.6377	3	3.97
k127_3573391 flag=1 multi=41.0000 len=3186	1.2458	3186	0.6924	64.6265	2059	15	16	0.6693	1	1.14
k127_3580600 flag=1 multi=12.0000 len=3294	1.6809	3294	0.6873	60.6861	1999	21	25	0.6445	1	2.14
k127_3598491 flag=1 multi=16.0000 len=3332	4.9910	3332	0.6597	81.5426	2717	64	74	0.6499	3	5.52
k127_3600204 flag=1 multi=16.0000 len=4263	3.2972	4263	0.6714	76.3781	3256	54	61	0.6580	2	4.03
k127_3619400 flag=1 multi=54.2737 len=9998	1.7233	9998	0.6905	73.4547	7344	66	74	0.6741	1	1.58
k127_3639406 flag=1 multi=11.0000 len=4798	3.5652	4798	0.6742	80.1167	3844	95	42	0.6142	2	8.54
k127_3643515 flag=1 multi=12.0000 len=4716	0.8770	4716	0.6582	46.3953	2188	18	17	0.6355	0	1.16
k127_3662717 flag=1 multi=25.0000 len=3686	3.4726	3686	0.6831	59.8209	2205	53	53	0.6417	1	6.25
k127_3665812 flag=1 multi=20.3126 len=5766	3.7185	5766	0.6582	70.3087	4054	86	79	0.6305	2	4.77
k127_3671351 flag=1 multi=21.0000 len=4900	1.9902	4900	0.6478	59.3265	2907	39	44	0.6384	1	2.93
k127_3672836 flag=1 multi=18.0000 len=7368	1.6608	7368	0.6593	71.7427	5286	50	47	0.6492	1	1.64
k127_3697032 flag=1 multi=18.0000 len=6409	7.3244	6409	0.6719	88.4693	5670	163	181	0.6413	3	10.02
k127_3703971 flag=1 multi=23.0000 len=3758	4.0349	3758	0.6746	58.7813	2209	55	68	0.6110	1	7.22
k127_3719111 flag=1 multi=13.0000 len=9650	2.4791	9650	0.6603	72.7772	7023	94	104	0.6503	2	2.49
k127_3727169 flag=1 multi=23.0000 len=6458	1.1973	6458	0.6635	57.4791	3712	29	32	0.6574	1	1.45
k127_3727989 flag=1 multi=12.0000 len=4319	1.3781	4319	0.6992	53.2299	2299	24	29	0.6649	1	1.78
k127_3730882 flag=1 multi=13.9630 len=3993	1.5252	3993	0.6479	45.2792	1808	31	23	0.6398	0	2.52
k127_3731310 flag=1 multi=15.0000 len=2742	1.5718	2742	0.6725	70.6419	1937	16	19	0.6564	1	1.49
k127_3736260 flag=1 multi=14.0000 len=3849	0.8932	3849	0.6786	42.4526	1634	15	14	0.6479	0	1.37
